dpid,full_address,numberof_bedrooms,numberof_baths,building_area
290790003311,"2602 MABLE ST, TRENTON, MO, 64683",3,200,824
290790003312,"2600 MABLE ST, TRENTON, MO, 64683",2,100,828
290790003313,"2605 LULU ST, TRENTON, MO, 64683",2,100,696
290790003314,"2621 CHICAGO ST, TRENTON, MO, 64683",2,100,858
290790003436,"423 W 20TH ST, TRENTON, MO, 64683",2,100,864
290790003437,"417 W 20TH ST, TRENTON, MO, 64683",0,100,1725
290790003438,"424 W 22ND ST, TRENTON, MO, 64683",3,100,2222
290790003439,"509 W 20TH ST, TRENTON, MO, 64683",3,100,1152
290790003441,"1910 BOLSER ST, TRENTON, MO, 64683",3,100,1117
290790003280,"2813 MABLE ST, TRENTON, MO, 64683",0,100,1884
290790003281,"2816 MABLE ST, TRENTON, MO, 64683",0,100,676
290790003283,"211 E 28TH ST, TRENTON, MO, 64683",0,100,1296
290790003353,"501 E 23RD ST, TRENTON, MO, 64683",3,200,1315
290790003354,"2308 CHICAGO ST, TRENTON, MO, 64683",3,100,1300
290790003355,"401 E 23RD ST, TRENTON, MO, 64683",0,100,1144
290790003357,"2311 CHICAGO ST, TRENTON, MO, 64683",2,100,1288
290790003358,"2314 LULU ST, TRENTON, MO, 64683",0,100,1080
290790003412,"100 E 22ND ST, TRENTON, MO, 64683",2,100,774
290790003413,"2108 MAIN ST, TRENTON, MO, 64683",2,100,1064
290790003414,"2101 MABLE ST, TRENTON, MO, 64683",0,100,1008
290790003415,"2107 MABLE ST, TRENTON, MO, 64683",2,100,996
290790003416,"2109 MABLE ST, TRENTON, MO, 64683",1,100,798
290790003417,"2104 CHESTNUT ST, TRENTON, MO, 64683",2,100,900
290790003452,"1909 MERRILL ST, TRENTON, MO, 64683",0,100,720
290790003454,"1912 CARNES ST, TRENTON, MO, 64683",3,100,1326
290790003456,"1902 CARNES ST, TRENTON, MO, 64683",2,100,630
290790003457,"1818 CARNES ST, TRENTON, MO, 64683",2,100,980
290790003465,"1901 MERRILL ST, TRENTON, MO, 64683",2,100,768
290790003468,"2009 CHESTNUT ST, TRENTON, MO, 64683",3,100,764
290790003469,"2007 CHESTNUT ST, TRENTON, MO, 64683",2,100,820
290790003265,"3931 PLEASANT PL, TRENTON, MO, 64683",0,100,2525
290790003267,"3719 PLEASANT PL, TRENTON, MO, 64683",0,100,2999
290790003306,"103 E 26TH ST, TRENTON, MO, 64683",0,100,1398
290790003307,"2619 LULU ST, TRENTON, MO, 64683",0,100,840
290790003309,"202 E 27TH ST, TRENTON, MO, 64683",3,100,820
290790003446,"1806 BOLSER ST, TRENTON, MO, 64683",3,100,918
290790003447,"1803 CARNES ST, TRENTON, MO, 64683",0,100,1292
290790003449,"1819 CARNES ST, TRENTON, MO, 64683",3,100,1300
290790003450,"1905 CARNES ST, TRENTON, MO, 64683",2,100,716
290790003451,"1909 CARNES ST, TRENTON, MO, 64683",2,100,912
290790003296,"2709 PLEASANT PLN, TRENTON, MO, 64683",0,0,0
290790003297,"2710 CHICAGO ST, TRENTON, MO, 64683",0,100,1066
290790003323,"2410 CHICAGO ST, TRENTON, MO, 64683",0,100,1284
290790003324,"2505 CHICAGO ST, TRENTON, MO, 64683",0,200,1440
290790003325,"2502 LULU ST, TRENTON, MO, 64683",3,100,1748
290790003326,"2501 CHICAGO ST, TRENTON, MO, 64683",3,100,1239
290790003335,"2501 MABLE ST, TRENTON, MO, 64683",3,100,1192
290790003336,"201 W 25TH ST, TRENTON, MO, 64683",1,100,840
290790003339,"2405 CHESTNUT ST, TRENTON, MO, 64683",1,100,820
290790003340,"2403 CHESTNUT ST, TRENTON, MO, 64683",0,100,1036
290790003341,"2401 MABLE ST, TRENTON, MO, 64683",3,100,1418
290790003342,"2414 MAIN ST, TRENTON, MO, 64683",1,100,736
290790003343,"2402 MAIN ST, TRENTON, MO, 64683",2,100,734
290790003346,"2411 CHICAGO ST, TRENTON, MO, 64683",2,100,720
290790003365,"2310 MABLE ST, TRENTON, MO, 64683",0,0,0
290790003366,"2304 MABLE ST, TRENTON, MO, 64683",2,100,1008
290790003367,"207 E 23RD ST, TRENTON, MO, 64683",2,100,1056
290790003368,"2309 MABLE ST, TRENTON, MO, 64683",2,100,980
290790003369,"2310 MAIN ST, TRENTON, MO, 64683",0,100,1312
290790003370,"103 E 23RD ST, TRENTON, MO, 64683",3,100,1560
290790003377,"2207 CHESTNUT ST, TRENTON, MO, 64683",1,100,637
290790003380,"2202 MABLE ST, TRENTON, MO, 64683",2,100,1025
290790003381,"2201 LULU ST, TRENTON, MO, 64683",3,100,1216
290790003494,"2001 CHICAGO ST, TRENTON, MO, 64683",2,100,960
290790003495,"2012 CHICAGO ST, TRENTON, MO, 64683",2,200,1682
290790003496,"2002 CHICAGO ST, TRENTON, MO, 64683",2,100,924
290790003497,"2013 PLEASANT PLN, TRENTON, MO, 64683",0,100,864
290790003498,"2011 PLEASANT PLN, TRENTON, MO, 64683",2,100,1059
290790003383,"2208 LULU ST, TRENTON, MO, 64683",2,100,712
290790003384,"301 E 22ND ST, TRENTON, MO, 64683",3,100,1081
290790003385,"305 E 22ND ST, TRENTON, MO, 64683",2,100,780
290790003387,"2205 CHICAGO ST, TRENTON, MO, 64683",2,100,1170
290790003388,"2211 BALTIMORE ST, TRENTON, MO, 64683",3,100,1034
290790003470,"208 W 21ST ST, TRENTON, MO, 64683",2,100,946
290790003472,"1908 CEDAR ST, TRENTON, MO, 64683",0,100,952
290790003473,"1906 CEDAR ST, TRENTON, MO, 64683",0,100,520
290790003474,"1902 CEDAR ST, TRENTON, MO, 64683",0,100,999
290790003482,"2000 CHESTNUT ST, TRENTON, MO, 64683",0,100,1650
290790003483,"2011 MABLE ST, TRENTON, MO, 64683",2,100,828
290790003484,"2009 MABLE ST, TRENTON, MO, 64683",3,100,1484
290790003485,"2007 MABLE ST, TRENTON, MO, 64683",4,100,1465
290790003486,"2012 MABLE ST, TRENTON, MO, 64683",0,100,920
290790003487,"2000 MABLE ST, TRENTON, MO, 64683",3,100,1434
290790003476,"205 W 18TH ST, TRENTON, MO, 64683",0,0,3600
290790003477,"1803 CHESTNUT ST, TRENTON, MO, 64683",3,100,1130
290790003479,"1901 CHESTNUT ST, TRENTON, MO, 64683",2,100,896
290790003480,"101 W 20TH ST, TRENTON, MO, 64683",2,100,912
290790003488,"2005 LULU ST, TRENTON, MO, 64683",3,100,1904
290790003489,"2003 LULU ST, TRENTON, MO, 64683",4,100,2021
290790003490,"2013 CHICAGO ST, TRENTON, MO, 64683",2,100,1476
290790003491,"2012 LULU ST, TRENTON, MO, 64683",2,100,1232
290790003492,"2008 LULU ST, TRENTON, MO, 64683",2,100,848
290790003493,"2002 LULU ST, TRENTON, MO, 64683",0,100,880
290790003458,"1814 CARNES ST, TRENTON, MO, 64683",2,100,825
290790003459,"1808 CARNES ST, TRENTON, MO, 64683",2,100,672
290790003460,"1804 CARNES ST, TRENTON, MO, 64683",0,100,756
290790003461,"1802 CARNES ST, TRENTON, MO, 64683",2,100,644
290790003463,"1811 MERRILL ST, TRENTON, MO, 64683",3,100,912
290790003524,"1806 CHESTNUT ST, TRENTON, MO, 64683",0,100,700
290790003526,"1801 MAIN ST, TRENTON, MO, 64683",3,100,1072
290790003528,"1807 MAIN ST, TRENTON, MO, 64683",0,0,0
290790003529,"1809 MAIN ST, TRENTON, MO, 64683",2,100,948
290790003530,"1900 MAIN ST, TRENTON, MO, 64683",3,100,1035
290790003499,"2000 BALTIMORE ST, TRENTON, MO, 64683",3,100,985
290790003500,"2001 PLEASANT PLN, TRENTON, MO, 64683",1,100,828
290790003501,"1921 PLEASANT PLN, TRENTON, MO, 64683",3,100,1070
290790003502,"1919 PLEASANT PLN, TRENTON, MO, 64683",3,100,958
290790003503,"501 E 19TH ST, TRENTON, MO, 64683",3,100,1148
290790003504,"503 E 19TH ST, TRENTON, MO, 64683",2,200,1339
290790003549,"1813 PLEASANT PLN, TRENTON, MO, 64683",0,0,3081
290790003550,"503 E 18TH ST, TRENTON, MO, 64683",2,100,1018
290790003553,"2210 BOLSER ST, TRENTON, MO, 64683",0,0,0
290790003518,"1914 MABLE ST, TRENTON, MO, 64683",3,100,1197
290790003519,"1910 MABLE ST, TRENTON, MO, 64683",2,100,792
290790003520,"1902 MABLE ST, TRENTON, MO, 64683",2,100,990
290790003521,"1913 MAIN ST, TRENTON, MO, 64683",3,100,1304
290790003522,"1811 MAIN ST, TRENTON, MO, 64683",2,100,672
290790003523,"1816 CHESTNUT ST, TRENTON, MO, 64683",1,100,828
290790003544,"1812 CHICAGO ST, TRENTON, MO, 64683",3,100,1036
290790003545,"401 E 18TH ST, TRENTON, MO, 64683",3,100,1389
290790003546,"107 E 18TH ST, TRENTON, MO, 64683",3,100,972
290790003547,"411 E 18TH ST, TRENTON, MO, 64683",2,100,697
290790003506,"1914 CHICAGO ST, TRENTON, MO, 64683",2,100,1008
290790003507,"1908 CHICAGO ST, TRENTON, MO, 64683",2,100,784
290790003508,"1900 CHICAGO ST, TRENTON, MO, 64683",2,100,890
290790003509,"409 E 19TH ST, TRENTON, MO, 64683",2,100,728
290790003510,"1915 CHICAGO ST, TRENTON, MO, 64683",0,0,0
290790003511,"1912 LULU ST, TRENTON, MO, 64683",0,100,780
290790003532,"1816 MABLE ST, TRENTON, MO, 64683",3,100,1263
290790003534,"1809 LULU ST, TRENTON, MO, 64683",2,100,910
290790003535,"1813 LULU ST, TRENTON, MO, 64683",2,100,872
290790003536,"1817 CHICAGO ST, TRENTON, MO, 64683",2,100,1036
290790003537,"1816 LULU ST, TRENTON, MO, 64683",2,100,1514
290790003538,"1810 LULU ST, TRENTON, MO, 64683",2,100,872
290790003540,"1801 CHICAGO ST, TRENTON, MO, 64683",2,100,1092
290790003541,"1811 CHICAGO ST, TRENTON, MO, 64683",0,100,1220
290790003542,"412 E 19TH ST, TRENTON, MO, 64683",2,100,1020
290790003515,"1913 LULU ST, TRENTON, MO, 64683",2,100,1012
290790003516,"1909 LULU ST, TRENTON, MO, 64683",2,100,963
290790003433,"2117 MERRILL ST, TRENTON, MO, 64683",2,100,860
290790003434,"410 W 22ND ST, TRENTON, MO, 64683",0,100,2137
290790003435,"422 W 22ND ST, TRENTON, MO, 64683",0,100,1376
290790003572,"1715 BOLSER ST, TRENTON, MO, 64683",0,100,696
290790003574,"1726 TINDALL AVE, TRENTON, MO, 64683",0,100,1008
290790003575,"1708 TINDALL AVE, TRENTON, MO, 64683",1,100,700
290790003576,"1706 TINDALL AVE, TRENTON, MO, 64683",2,100,801
290790003556,"1909 MOBERLY ST, TRENTON, MO, 64683",0,0,0
290790003558,"1903 MOBERLY ST, TRENTON, MO, 64683",0,100,3652
290790003559,"1909 MOBERLY ST, TRENTON, MO, 64683",4,400,2960
290790003577,"1704 TINDALL AVE, TRENTON, MO, 64683",2,100,1056
290790003578,"1702 TINDALL AVE, TRENTON, MO, 64683",2,100,986
290790003580,"1611 BOLSER ST, TRENTON, MO, 64683",0,100,1056
290790003581,"1606 LOCKE ST, TRENTON, MO, 64683",2,100,2600
290790003599,"725 W 17TH ST, TRENTON, MO, 64683",0,100,744
290790003600,"705 W 17TH ST, TRENTON, MO, 64683",2,100,1513
290790003601,"1701 TINDALL AVE, TRENTON, MO, 64683",2,100,1200
290790003614,"828 W 18TH ST, TRENTON, MO, 64683",2,200,1302
290790003560,"2005 TOWER ST, TRENTON, MO, 64683",4,100,2280
290790003561,"2003 TOWER ST, TRENTON, MO, 64683",0,100,1620
290790003562,"2001 TOWER ST, TRENTON, MO, 64683",0,100,1530
290790003563,"1902 MOBERLY ST, TRENTON, MO, 64683",0,100,1980
290790003564,"1900 MOBERLY ST, TRENTON, MO, 64683",0,100,1514
290790003565,"829 W 18TH ST, TRENTON, MO, 64683",0,100,1328
290790003617,"821 W 17TH ST, TRENTON, MO, 64683",2,100,960
290790003582,"513 W 15TH ST, TRENTON, MO, 64683",3,100,1421
290790003583,"505 W 15TH ST, TRENTON, MO, 64683",2,100,728
290790003584,"503 W 15TH ST, TRENTON, MO, 64683",0,100,980
290790003585,"501 W 15TH ST, TRENTON, MO, 64683",2,100,1128
290790003586,"1505 BOLSER ST, TRENTON, MO, 64683",2,100,833
290790003587,"1517 BOLSER ST, TRENTON, MO, 64683",3,100,1368
290790003588,"1605 BOLSER ST, TRENTON, MO, 64683",3,100,1292
290790003589,"1609 BOLSER ST, TRENTON, MO, 64683",3,100,980
290790003590,"1701 BOLSER ST, TRENTON, MO, 64683",2,100,952
290790003591,"1707 BOLSER ST, TRENTON, MO, 64683",0,0,0
290790003592,"1709 BOLSER ST, TRENTON, MO, 64683",0,100,0
290790003593,"1713 BOLSER ST, TRENTON, MO, 64683",0,100,960
290790003594,"1725 TINDALL AVE, TRENTON, MO, 64683",2,100,809
290790003595,"718 W 18TH ST, TRENTON, MO, 64683",3,100,1306
290790003596,"720 W 18TH ST, TRENTON, MO, 64683",3,100,888
290790003597,"750 W 18TH ST, TRENTON, MO, 64683",0,100,1294
290790003598,"729 W 17TH ST, TRENTON, MO, 64683",2,200,1288
290790003602,"1703 TINDALL AVE, TRENTON, MO, 64683",2,100,1098
290790003603,"1705 TINDALL AVE, TRENTON, MO, 64683",2,100,864
290790003604,"1723 TINDALL AVE, TRENTON, MO, 64683",3,100,912
290790003605,"800 W 18TH ST, TRENTON, MO, 64683",3,100,1404
290790003606,"806 W 18TH ST, TRENTON, MO, 64683",2,100,624
290790003607,"808 W 18TH ST, TRENTON, MO, 64683",3,100,990
290790003624,"1003 W CROWDER RD, TRENTON, MO, 64683",3,100,1616
290790003625,"1503 MOBERLY ST, TRENTON, MO, 64683",0,100,1190
290790003626,"1423 MOBERLY ST, TRENTON, MO, 64683",0,100,1334
290790003627,"1033 W CROWDER RD, TRENTON, MO, 64683",2,100,1360
290790003566,"907 W 18TH ST, TRENTON, MO, 64683",0,100,1045
290790003567,"1801 TOWER ST, TRENTON, MO, 64683",0,100,975
290790003568,"1805 TOWER ST, TRENTON, MO, 64683",0,100,1147
290790003569,"1809 TOWER ST, TRENTON, MO, 64683",0,100,2415
290790003570,"1905 TOWER ST, TRENTON, MO, 64683",0,100,1755
290790003615,"1706 MOBERLY ST, TRENTON, MO, 64683",3,100,1944
290790003616,"827 W 17TH ST, TRENTON, MO, 64683",3,100,988
290790003629,"1005 W CROWDER RD, TRENTON, MO, 64683",1,100,1248
290790003630,"907 W CROWDER RD, TRENTON, MO, 64683",3,100,1008
290790003631,"903 W CROWDER RD, TRENTON, MO, 64683",2,100,884
290790003633,"822 W 17TH ST, TRENTON, MO, 64683",3,100,988
290790003634,"1606 MOBERLY ST, TRENTON, MO, 64683",0,100,1596
290790003608,"1708 TOWER ST, TRENTON, MO, 64683",2,100,960
290790003609,"815 W 17TH ST, TRENTON, MO, 64683",3,100,2200
290790003610,"1701 NORTON ST, TRENTON, MO, 64683",3,200,2557
290790003611,"1715 NORTON ST, TRENTON, MO, 64683",0,200,2160
290790003612,"1717 NORTON ST, TRENTON, MO, 64683",0,200,1300
290790003613,"1711 TOWER ST, TRENTON, MO, 64683",3,100,1243
290790003647,"730 W 17TH ST, TRENTON, MO, 64683",3,100,1118
290790003648,"729 W 16TH ST, TRENTON, MO, 64683",3,100,1148
290790003649,"727 W 16TH ST, TRENTON, MO, 64683",3,100,1700
290790003650,"1601 TINDALL AVE, TRENTON, MO, 64683",3,100,1288
290790003651,"1616 TINDALL AVE, TRENTON, MO, 64683",2,100,816
290790003652,"1606 TINDALL AVE, TRENTON, MO, 64683",2,100,840
290790003635,"1608 MOBERLY ST, TRENTON, MO, 64683",0,100,1140
290790003636,"1601 TOWER ST, TRENTON, MO, 64683",0,100,792
290790003637,"1603 TOWER ST, TRENTON, MO, 64683",0,100,1128
290790003638,"1605 TOWER ST, TRENTON, MO, 64683",3,100,912
290790003639,"1635 NORTON ST, TRENTON, MO, 64683",0,100,1144
290790003640,"816 W 17TH ST, TRENTON, MO, 64683",3,100,1232
290790003673,"823 W 14TH CT, TRENTON, MO, 64683",3,100,925
290790003674,"1425 NORTON ST, TRENTON, MO, 64683",3,100,1360
290790003675,"1437 TINDALL AVE, TRENTON, MO, 64683",2,100,1071
290790003676,"714 W 15TH ST, TRENTON, MO, 64683",4,200,2308
290790003641,"1601 NORTON ST, TRENTON, MO, 64683",2,100,986
290790003642,"1615 TINDALL AVE, TRENTON, MO, 64683",2,100,1570
290790003643,"1613 TINDALL AVE, TRENTON, MO, 64683",2,100,1400
290790003644,"714 W 17TH ST, TRENTON, MO, 64683",2,100,961
290790003645,"724 W 17TH ST, TRENTON, MO, 64683",3,200,1728
290790003646,"726 W 17TH ST, TRENTON, MO, 64683",3,100,1060
290790003700,"1413 NORTON ST, TRENTON, MO, 64683",2,100,1807
290790003701,"805 W CROWDER RD, TRENTON, MO, 64683",3,100,1676
290790003702,"807 W CROWDER RD, TRENTON, MO, 64683",3,100,1310
290790003703,"809 W CROWDER RD, TRENTON, MO, 64683",0,100,1416
290790003618,"1705 TOWER ST, TRENTON, MO, 64683",3,100,1511
290790003619,"1707 TOWER ST, TRENTON, MO, 64683",3,100,1312
290790003620,"1701 MOBERLY ST, TRENTON, MO, 64683",4,200,2188
290790003622,"1501 DAY ST, TRENTON, MO, 64683",0,100,560
290790003665,"835 W 15TH ST, TRENTON, MO, 64683",3,100,1438
290790003666,"1433 NORTON ST, TRENTON, MO, 64683",2,100,1166
290790003667,"810 W 15TH ST, TRENTON, MO, 64683",3,100,1748
290790003668,"812 W 15TH ST, TRENTON, MO, 64683",3,100,1588
290790003669,"826 W 15TH ST, TRENTON, MO, 64683",2,100,896
290790003670,"830 W 15TH ST, TRENTON, MO, 64683",3,100,1390
290790003677,"1432 NORTON ST, TRENTON, MO, 64683",2,100,1775
290790003678,"1424 NORTON ST, TRENTON, MO, 64683",3,200,1772
290790003679,"1421 TINDALL AVE, TRENTON, MO, 64683",2,200,952
290790003680,"1423 TINDALL AVE, TRENTON, MO, 64683",3,100,810
290790003681,"1433 TINDALL AVE, TRENTON, MO, 64683",2,100,1213
290790003683,"512 W 15TH ST, TRENTON, MO, 64683",2,100,880
290790003684,"514 W 15TH ST, TRENTON, MO, 64683",3,100,768
290790003685,"1432 TINDALL AVE, TRENTON, MO, 64683",3,100,1152
290790003686,"1422 TINDALL AVE, TRENTON, MO, 64683",0,100,1642
290790003687,"1418 TINDALL AVE, TRENTON, MO, 64683",0,0,0
290790003688,"1410 TINDALL AVE, TRENTON, MO, 64683",2,100,1152
290790003729,"812 W CROWDER RD, TRENTON, MO, 64683",0,100,1058
290790003660,"717 W 15TH ST, TRENTON, MO, 64683",0,100,816
290790003661,"1501 TINDALL AVE, TRENTON, MO, 64683",3,100,888
290790003662,"1501 NORTON ST, TRENTON, MO, 64683",3,100,2032
290790003664,"813 W 15TH ST, TRENTON, MO, 64683",3,100,1204
290790003704,"811 W CROWDER RD, TRENTON, MO, 64683",3,200,1489
290790003705,"821 W CROWDER RD, TRENTON, MO, 64683",0,100,0
290790003706,"825 W CROWDER RD, TRENTON, MO, 64683",0,0,0
290790003707,"1405 NORTON ST, TRENTON, MO, 64683",3,200,2048
290790003653,"1604 TINDALL AVE, TRENTON, MO, 64683",3,100,1200
290790003654,"1512 TINDALL AVE, TRENTON, MO, 64683",3,100,680
290790003655,"1510 TINDALL AVE, TRENTON, MO, 64683",3,100,2092
290790003656,"615 W 15TH ST, TRENTON, MO, 64683",0,100,1417
290790003657,"1521 TINDALL AVE, TRENTON, MO, 64683",3,100,1350
290790003658,"713 W 15TH ST, TRENTON, MO, 64683",3,100,780
290790003689,"611 W CROWDER RD, TRENTON, MO, 64683",0,100,480
290790003690,"607 W CROWDER RD, TRENTON, MO, 64683",0,100,2443
290790003691,"605 W CROWDER RD, TRENTON, MO, 64683",4,200,2982
290790003692,"509 W CROWDER RD, TRENTON, MO, 64683",4,200,1960
290790003693,"505 W CROWDER RD, TRENTON, MO, 64683",5,200,2700
290790003694,"1411 TINDALL AVE, TRENTON, MO, 64683",3,100,1566
290790003716,"1014 W CROWDER RD, TRENTON, MO, 64683",2,100,840
290790003717,"1032 W CROWDER RD, TRENTON, MO, 64683",0,100,1536
290790003718,"1320 SUMMIT ST, TRENTON, MO, 64683",2,100,1176
290790003719,"1017 W 13TH ST, TRENTON, MO, 64683",3,100,1160
290790003720,"1002 W 14TH ST, TRENTON, MO, 64683",2,100,657
290790003721,"1010 W 14TH ST, TRENTON, MO, 64683",2,100,803
290790003695,"715 W CROWDER RD, TRENTON, MO, 64683",0,100,1801
290790003696,"729 W CROWDER RD, TRENTON, MO, 64683",0,0,2310
290790003697,"1410 NORTON ST, TRENTON, MO, 64683",3,200,2003
290790003698,"709 W CROWDER RD, TRENTON, MO, 64683",4,100,1900
290790003699,"1409 TINDALL AVE, TRENTON, MO, 64683",3,100,1728
290790003730,"835 W 13TH CT, TRENTON, MO, 64683",2,100,1008
290790003731,"821 W 13TH CT, TRENTON, MO, 64683",3,100,1012
290790003732,"815 W 13TH CT, TRENTON, MO, 64683",0,100,1790
290790003710,"901 W CROWDER RD, TRENTON, MO, 64683",2,100,1764
290790003711,"1000 & 1002 W CROWDER RD, TRENTON, MO, 64683",0,100,2608
290790003712,"1012 W CROWDER RD, TRENTON, MO, 64683",2,100,840
290790003713,"1008 W CROWDER RD, TRENTON, MO, 64683",2,100,840
290790003715,"1010 W CROWDER RD, TRENTON, MO, 64683",2,100,840
290790003722,"912 W 14TH ST, TRENTON, MO, 64683",2,100,968
290790003723,"907 W 13TH CT, TRENTON, MO, 64683",3,100,1736
290790003724,"1311 MOBERLY ST, TRENTON, MO, 64683",2,100,992
290790003725,"1323 NORTON ST, TRENTON, MO, 64683",3,100,1719
290790003726,"802 W CROWDER RD, TRENTON, MO, 64683",1,100,1046
290790003728,"806 W CROWDER RD, TRENTON, MO, 64683",3,100,1104
290790003745,"610 W CROWDER RD, TRENTON, MO, 64683",3,200,1824
290790003734,"704 W CROWDER RD, TRENTON, MO, 64683",2,100,1128
290790003735,"706 W CROWDER RD, TRENTON, MO, 64683",4,100,1612
290790003736,"718 W CROWDER RD, TRENTON, MO, 64683",4,100,1466
290790003737,"724 W CROWDER RD, TRENTON, MO, 64683",4,200,1950
290790003738,"1323 TINDALL AVE, TRENTON, MO, 64683",2,100,1056
290790003739,"1325 TINDALL AVE, TRENTON, MO, 64683",2,100,1224
290790003740,"502 W CROWDER RD, TRENTON, MO, 64683",2,100,1548
290790003741,"506 W CROWDER RD, TRENTON, MO, 64683",4,200,3296
290790003742,"510 W CROWDER RD, TRENTON, MO, 64683",3,100,1526
290790003743,"602 W CROWDER RD, TRENTON, MO, 64683",2,100,968
290790003744,"606 W CROWDER RD, TRENTON, MO, 64683",3,100,1098
290790003753,"601 W 13TH ST, TRENTON, MO, 64683",2,100,936
290790003754,"515 W 13TH ST, TRENTON, MO, 64683",5,200,1492
290790003746,"605 W 13TH CT, TRENTON, MO, 64683",2,100,810
290790003747,"1311 GILMORE ST, TRENTON, MO, 64683",4,100,867
290790003750,"1314 W 13TH ST, TRENTON, MO, 64683",0,100,528
290790003783,"1211 LAWN ST, TRENTON, MO, 64683",2,100,1467
290790003784,"1103 LAWN ST, TRENTON, MO, 64683",2,100,1396
290790003785,"1201 LAWN ST, TRENTON, MO, 64683",2,100,1364
290790003788,"1215 NORTON ST, TRENTON, MO, 64683",3,100,2074
290790003757,"1309 GILMORE ST, TRENTON, MO, 64683",2,100,1500
290790003758,"1313 TINDALL AVE, TRENTON, MO, 64683",2,100,864
290790003759,"1314 NORTON ST, TRENTON, MO, 64683",2,100,1064
290790003760,"723 W 13TH ST, TRENTON, MO, 64683",2,100,924
290790003761,"1308 NORTON ST, TRENTON, MO, 64683",0,0,0
290790003762,"1301 TINDALL AVE, TRENTON, MO, 64683",2,100,1056
290790003770,"1302 MOBERLY ST, TRENTON, MO, 64683",4,200,1100
290790003771,"845 W 13TH ST, TRENTON, MO, 64683",4,100,244
290790003773,"1303 NORTON ST, TRENTON, MO, 64683",3,200,1152
290790003774,"1303 MOBERLY ST, TRENTON, MO, 64683",3,200,1400
290790003775,"906 W 13TH CT, TRENTON, MO, 64683",3,100,988
290790003776,"908 W 13TH CT, TRENTON, MO, 64683",3,100,1314
290790003789,"820 W 13TH ST, TRENTON, MO, 64683",4,100,1260
290790003790,"813 W 12TH ST, TRENTON, MO, 64683",0,100,928
290790003791,"803 W 12TH ST, TRENTON, MO, 64683",3,100,1096
290790003792,"723 W 12TH ST, TRENTON, MO, 64683",3,200,1880
290790003793,"731 W 12TH ST, TRENTON, MO, 64683",4,100,3684
290790003794,"1211 TINDALL AVE, TRENTON, MO, 64683",5,100,1274
290790003777,"1301 MOBERLY ST, TRENTON, MO, 64683",3,100,1045
290790003778,"844 W 13TH ST, TRENTON, MO, 64683",2,200,1472
290790003779,"900 W 13TH ST, TRENTON, MO, 64683",3,100,1260
290790003780,"1012 W 13TH ST, TRENTON, MO, 64683",3,100,1550
290790003796,"709 W 12TH ST, TRENTON, MO, 64683",2,100,1009
290790003797,"705 W 12TH ST, TRENTON, MO, 64683",2,100,1098
290790003798,"1211 WIGGINS ST, TRENTON, MO, 64683",2,100,1052
290790003800,"601 W 12TH ST, TRENTON, MO, 64683",4,100,2166
290790003763,"1305 TINDALL AVE, TRENTON, MO, 64683",3,100,1426
290790003764,"1307 TINDALL AVE, TRENTON, MO, 64683",2,100,1124
290790003766,"802 W 13TH CT, TRENTON, MO, 64683",0,100,1952
290790003768,"829 W 13TH ST, TRENTON, MO, 64683",4,200,1307
290790003769,"837 W 13TH ST, TRENTON, MO, 64683",2,100,1140
290790003807,"1104 HALL ST, TRENTON, MO, 64683",3,100,898
290790003808,"1101 TINDALL AVE, TRENTON, MO, 64683",3,100,1360
290790003809,"722 W 12TH ST, TRENTON, MO, 64683",2,100,1688
290790003810,"724 W 12TH ST, TRENTON, MO, 64683",4,100,1610
290790003801,"602 W 12TH ST, TRENTON, MO, 64683",2,100,1198
290790003802,"610 W 12TH ST, TRENTON, MO, 64683",3,200,2623
290790003805,"704 W 12TH ST, TRENTON, MO, 64683",3,100,1022
290790003806,"712 W 12TH ST, TRENTON, MO, 64683",3,100,1218
290790003818,"722 W 11TH ST, TRENTON, MO, 64683",3,200,1163
290790003819,"726 W 11TH ST, TRENTON, MO, 64683",0,100,768
290790003821,"1013 TINDALL AVE, TRENTON, MO, 64683",2,100,768
290790003822,"718 W 11TH ST, TRENTON, MO, 64683",2,100,864
290810003742,"29066 E 337TH LN, RIDGEWAY, MO, 64481",0,100,1158
290790003811,"726 W 12TH ST, TRENTON, MO, 64683",2,100,1072
