"","lemma","verb_count","item2","cooccurence_count"
"6374","undesired",3,"description",15
"6375","undesired",3,"dj",15
"6376","undesired",3,"routine",15
"6377","undesired",3,"note",15
"6378","undesired",3,"sep",14
"6379","volume",3,"xi",3
"6380","volume",3,"surge",3
"6381","volume",3,"attributable",2
"6382","volume",3,"defect",2
"6383","volume",3,"desert",2
"6384","volume",3,"dfas",2
"6385","volume",3,"ii",2
"6386","volume",3,"online",2
"6387","volume",3,"reside",2
"6388","volume",3,"stabilize",2
"6389","volume",3,"successive",2
"6390","volume",3,"supplier",2
"6391","volume",3,"surrender",2
"6392","volume",3,"utilization",2
"6393","volume",3,"violation",2
"6394","warfighting",3,"note",17
"6395","warfighting",3,"dec",10
"6396","warfighting",3,"accept",7
"6397","warfighting",3,"dotmlpf",5
"6398","warfighting",3,"emphasis",5
"6399","weapon",3,"destruction",356
"6400","weapon",3,"mass",355
"6401","weapon",3,"chemical",333
"6402","weapon",3,"note",324
"6403","weapon",3,"priority",319
"6404","ac",2,"aid",1
"6405","ac",2,"around",1
"6406","ac",2,"bde",1
"6407","ac",2,"brigade",1
"6408","ac",2,"cbt",1
"6409","ac",2,"composition",1
"6410","ac",2,"currently",1
"6411","ac",2,"emphasize",1
"6412","ac",2,"hercules",1
"6413","ac",2,"inappropriate",1
"6414","ac",2,"jun",1
"6415","ac",2,"many",1
"6416","ac",2,"master",1
"6417","ac",2,"nature",1
"6418","ac",2,"persistent",1
"6419","ac",2,"predator",1
"6420","ac",2,"regime",1
"6421","ac",2,"respective",1
"6422","ac",2,"together",1
"6423","ac",2,"vary",1
"6424","ac",2,"whose",1
"6425","ac",2,"wsv",1
"6426","accompany",2,"authorize",42
"6427","accompany",2,"note",36
"6428","accompany",2,"description",33
"6429","accompany",2,"dj",30
"6430","accompany",2,"routine",30
"6431","affiliate",2,"note",4
"6432","affiliate",2,"along",2
"6433","affiliate",2,"american",2
"6434","affiliate",2,"cf",2
"6435","affiliate",2,"consistent",2
"6436","affiliate",2,"contamination",2
"6437","affiliate",2,"cover",2
"6438","affiliate",2,"ct",2
"6439","affiliate",2,"culture",2
"6440","affiliate",2,"depot",2
"6441","affiliate",2,"eliminate",2
"6442","affiliate",2,"endure",2
"6443","affiliate",2,"extremist",2
"6444","affiliate",2,"homeland",2
"6445","affiliate",2,"interdependence",2
"6446","affiliate",2,"interment",2
"6447","affiliate",2,"jan",2
"6448","affiliate",2,"knowledge",2
"6449","affiliate",2,"link",2
"6450","affiliate",2,"partnership",2
"6451","affiliate",2,"render",2
"6452","affiliate",2,"rig",2
"6453","affiliate",2,"society",2
"6454","affiliate",2,"temporary",2
"6455","affiliate",2,"ton",2
"6456","affiliate",2,"violent",2
"6457","affiliate",2,"worldwide",2
"6458","affiliate",2,"addition",2
"6459","affiliate",2,"adherent",2
"6460","affiliate",2,"coerce",2
"6461","affiliate",2,"deprive",2
"6462","affiliate",2,"disinterment",2
"6463","affiliate",2,"fear",2
"6464","affiliate",2,"ideology",2
"6465","affiliate",2,"instill",2
"6466","affiliate",2,"macp",2
"6467","affiliate",2,"tmep",2
"6468","affiliate",2,"traditional",2
"6469","afford",2,"attention",2
"6470","afford",2,"baggage",2
"6471","afford",2,"departure",2
"6472","afford",2,"fce",2
"6473","afford",2,"navy",2
"6474","afford",2,"squad",2
"6475","alter",2,"attend",1
"6476","alter",2,"azimuth",1
"6477","alter",2,"beyond",1
"6478","alter",2,"careful",1
"6479","alter",2,"carry",1
"6480","alter",2,"continuously",1
"6481","alter",2,"correctly",1
"6482","alter",2,"deputy",1
"6483","alter",2,"desert",1
"6484","alter",2,"detrimental",1
"6485","alter",2,"discard",1
"6486","alter",2,"distinct",1
"6487","alter",2,"even",1
"6488","alter",2,"fight",1
"6489","alter",2,"flexibility",1
"6490","alter",2,"forewarn",1
"6491","alter",2,"hot",1
"6492","alter",2,"idf",1
"6493","alter",2,"inside",1
"6494","alter",2,"intention",1
"6495","alter",2,"jtacs",1
"6496","alter",2,"multiship",1
"6497","alter",2,"negative",1
"6498","alter",2,"occurrence",1
"6499","alter",2,"often",1
"6500","alter",2,"oprep",1
"6501","alter",2,"pinnacle",1
"6502","alter",2,"practicable",1
"6503","alter",2,"reasonably",1
"6504","alter",2,"season",1
"6505","alter",2,"separation",1
"6506","alter",2,"simultaneous",1
"6507","alter",2,"specifically",1
"6508","alter",2,"stalemate",1
"6509","alter",2,"subsequent",1
"6510","alter",2,"surrender",1
"6511","alter",2,"transitory",1
"6512","alter",2,"ua",1
"6513","alter",2,"urgency",1
"6514","alter",2,"vicinity",1
"6515","alter",2,"victory",1
"6516","alter",2,"wash",1
"6517","alter",2,"weakness",1
"6518","ameliorate",2,"clergy",4
"6519","ameliorate",2,"contribute",4
"6520","ameliorate",2,"experience",4
"6521","ameliorate",2,"knowledge",4
"6522","ameliorate",2,"legitimacy",4
"6523","ameliorate",2,"mar",4
"6524","ameliorate",2,"matter",4
"6525","ameliorate",2,"note",4
"6526","ameliorate",2,"suffer",4
"6527","ameliorate",2,"benevolent",4
"6528","ameliorate",2,"expression",4
"6529","ameliorate",2,"many",4
"6530","ameliorate",2,"prefer",4
"6531","ameliorate",2,"requisite",4
"6532","appropriate",2,"description",178
"6533","appropriate",2,"routine",176
"6534","appropriate",2,"note",176
"6535","appropriate",2,"dj",174
"6536","appropriate",2,"g",50
"6537","aspect",2,"note",77
"6538","aspect",2,"description",76
"6539","aspect",2,"dj",71
"6540","aspect",2,"routine",68
"6541","aspect",2,"oe",47
"6542","automate",2,"note",22
"6543","automate",2,"description",20
"6544","automate",2,"dj",20
"6545","automate",2,"routine",20
"6546","automate",2,"relate",9
"6547","back",2,"note",15
"6548","back",2,"past",5
"6549","back",2,"sep",5
"6550","back",2,"nmcs",4
"6551","back",2,"roll",4
"6552","book",2,"cins",2
"6553","book",2,"burden",1
"6554","book",2,"efficiency",1
"6555","book",2,"endurance",1
"6556","book",2,"pin",1
"6557","book",2,"spoe",1
"6558","brigade",2,"kilometer",2
"6559","brigade",2,"quarter",2
"6560","brigade",2,"substandard",2
"6561","brigade",2,"usa",2
"6562","brigade",2,"come",1
"6563","brigade",2,"connection",1
"6564","brigade",2,"hercules",1
"6565","brigade",2,"ics",1
"6566","brigade",2,"illegal",1
"6567","brigade",2,"inappropriate",1
"6568","brigade",2,"jun",1
"6569","brigade",2,"logistical",1
"6570","brigade",2,"master",1
"6571","brigade",2,"maybe",1
"6572","brigade",2,"metric",1
"6573","brigade",2,"nature",1
"6574","brigade",2,"negotiation",1
"6575","brigade",2,"predator",1
"6576","brigade",2,"shall",1
"6577","brigade",2,"sofa",1
"6578","brigade",2,"strong",1
"6579","brigade",2,"uscybercom",1
"6580","brigade",2,"wsv",1
"6581","budget",2,"priority",59
"6582","budget",2,"note",57
"6583","budget",2,"sn",54
"6584","budget",2,"routine",54
"6585","budget",2,"description",46
"6586","bury",2,"deeply",3
"6587","bury",2,"description",3
"6588","bury",2,"detail",3
"6589","bury",2,"dj",3
"6590","bury",2,"firepower",3
"6591","bury",2,"jtcb",3
"6592","bury",2,"must",3
"6593","bury",2,"nominate",3
"6594","bury",2,"routine",3
"6595","bury",2,"hard",3
"6596","bury",2,"hdbts",3
"6597","bury",2,"house",3
"6598","bury",2,"matter",3
"6599","bury",2,"note",3
"6600","bury",2,"oct",3
"6601","bury",2,"penetrate",3
"6602","bury",2,"propose",3
"6603","bury",2,"specialize",3
"6604","bury",2,"subject",3
"6605","bury",2,"downrange",3
"6606","bury",2,"todefeat",3
"6607","catalogue",2,"databased",1
"6608","catalogue",2,"eligible",1
"6609","catalogue",2,"importance",1
"6610","catalogue",2,"metadata",1
"6611","catalogue",2,"repository",1
"6612","catalogue",2,"scrutinize",1
"6613","catalogue",2,"string",1
"6614","catalogue",2,"sufficiently",1
"6615","catalogue",2,"tag",1
"6616","catalogue",2,"webpage",1
"6617","charge",2,"coerce",1
"6618","charge",2,"deprive",1
"6619","charge",2,"designation",1
"6620","charge",2,"deviate",1
"6621","charge",2,"fear",1
"6622","charge",2,"ideology",1
"6623","charge",2,"impede",1
"6624","charge",2,"instill",1
"6625","charge",2,"often",1
"6626","charge",2,"osia",1
"6627","charge",2,"principal",1
"6628","charge",2,"regardless",1
"6629","charge",2,"selection",1
"6630","charge",2,"socio",1
"6631","charge",2,"traditional",1
"6632","coerce",2,"overthrow",3
"6633","coerce",2,"traditional",3
"6634","coerce",2,"deprive",2
"6635","coerce",2,"fear",2
"6636","coerce",2,"ideology",2
"6637","coerce",2,"instill",2
"6638","coerce",2,"neither",2
"6639","collate",2,"description",5
"6640","collate",2,"dj",5
"6641","collate",2,"routine",5
"6642","collate",2,"aug",5
"6643","collate",2,"note",5
"6644","compel",2,"concurrence",1
"6645","compel",2,"consent",1
"6646","compel",2,"contingent",1
"6647","compel",2,"criticality",1
"6648","compel",2,"disincentive",1
"6649","compel",2,"encourage",1
"6650","compel",2,"extensive",1
"6651","compel",2,"fight",1
"6652","compel",2,"incentive",1
"6653","compel",2,"incidence",1
"6654","compel",2,"malnutrition",1
"6655","compel",2,"nature",1
"6656","compel",2,"oppose",1
"6657","compel",2,"pursuant",1
"6658","compel",2,"realistic",1
"6659","compel",2,"reconciliation",1
"6660","compel",2,"refuse",1
"6661","compel",2,"selective",1
"6662","compel",2,"struggle",1
"6663","compel",2,"symbolic",1
"6664","compel",2,"understandable",1
"6665","compel",2,"unilaterally",1
"6666","compel",2,"unscheduled",1
"6667","compel",2,"vii",1
"6668","consume",2,"continuously",1
"6669","consume",2,"deconflicted",1
"6670","consume",2,"inclusive",1
"6671","consume",2,"jtfs",1
"6672","consume",2,"judge",1
"6673","consume",2,"large",1
"6674","consume",2,"loac",1
"6675","consume",2,"parallel",1
"6676","consume",2,"previous",1
"6677","consume",2,"reassess",1
"6678","consume",2,"respondent",1
"6679","consume",2,"successive",1
"6680","consume",2,"tenet",1
"6681","consume",2,"weaponeered",1
"6682","cooperate",2,"note",6
"6683","cooperate",2,"mutually",3
"6684","cooperate",2,"nov",3
"6685","cooperate",2,"typically",3
"6686","cooperate",2,"culture",2
"6687","cooperate",2,"different",2
"6688","cooperate",2,"keep",2
"6689","cooperate",2,"knowledge",2
"6690","cooperate",2,"limitation",2
"6691","cooperate",2,"overall",2
"6692","cooperate",2,"partnership",2
"6693","cooperate",2,"possess",2
"6694","cooperate",2,"reciprocal",2
"6695","cooperate",2,"represent",2
"6696","cooperate",2,"safeguard",2
"6697","cooperate",2,"sep",2
"6698","cooperate",2,"character",2
"6699","cooperate",2,"consultative",2
"6700","cooperate",2,"every",2
"6701","cooperate",2,"important",2
"6702","cooperate",2,"mind",2
"6703","cooperate",2,"read",2
"6704","cooperate",2,"thus",2
"6705","cooperate",2,"whose",2
"6706","core",2,"note",15
"6707","core",2,"specialty",6
"6708","core",2,"knowledge",5
"6709","core",2,"sep",5
"6710","core",2,"wartime",5
"6711","countermeasure",2,"priority",63
"6712","countermeasure",2,"date",61
"6713","countermeasure",2,"dj",61
"6714","countermeasure",2,"routine",61
"6715","countermeasure",2,"description",57
"6716","couple",2,"efficient",1
"6717","couple",2,"exert",1
"6718","couple",2,"familiarize",1
"6719","couple",2,"favorable",1
"6720","couple",2,"illumination",1
"6721","couple",2,"instrumental",1
"6722","couple",2,"populate",1
"6723","couple",2,"reliance",1
"6724","couple",2,"valuable",1
"6725","couple",2,"window",1
"6726","defuse",2,"demonstrate",2
"6727","defuse",2,"note",2
"6728","defuse",2,"summary",2
"6729","defuse",2,"throughout",2
"6730","defuse",2,"volume",2
"6731","defuse",2,"appearance",2
"6732","defuse",2,"credible",2
"6733","defuse",2,"cut",2
"6734","defuse",2,"detrimental",2
"6735","delimit",2,"js",2
"6736","delimit",2,"note",2
"6737","delimit",2,"nov",2
"6738","delimit",2,"watchbill",2
"6739","delimit",2,"augmentee",2
"6740","delimit",2,"efficiently",2
"6741","delimit",2,"sop",2
"6742","deprive",2,"fear",2
"6743","deprive",2,"ideology",2
"6744","deprive",2,"instill",2
"6745","deprive",2,"traditional",2
"6746","deprive",2,"gde",1
"6747","deprive",2,"impede",1
"6748","deprive",2,"incapable",1
"6749","deprive",2,"mnfs",1
"6750","deprive",2,"often",1
"6751","deprive",2,"principal",1
"6752","deprive",2,"regardless",1
"6753","deprive",2,"socio",1
"6754","deprive",2,"violence",1
"6755","destabilize",2,"governmental",2
"6756","destabilize",2,"reconstruct",2
"6757","destabilize",2,"hydrographic",1
"6758","destabilize",2,"instrument",1
"6759","destabilize",2,"insufficiently",1
"6760","destabilize",2,"oceanic",1
"6761","destabilize",2,"regularly",1
"6762","destabilize",2,"requisite",1
"6763","destabilize",2,"soil",1
"6764","destabilize",2,"stabilize",1
"6765","destabilize",2,"sufficiently",1
"6766","destabilize",2,"surf",1
"6767","destabilize",2,"traditional",1
"6768","destabilize",2,"transform",1
"6769","detain",2,"otherwise",3
"6770","detain",2,"humane",2
"6771","detain",2,"jun",2
"6772","detain",2,"detention",1
"6773","detain",2,"distance",1
"6774","detain",2,"epw",1
"6775","detain",2,"exert",1
"6776","detain",2,"extract",1
"6777","detain",2,"great",1
"6778","detain",2,"intensity",1
"6779","detain",2,"internment",1
"6780","detain",2,"interrogate",1
"6781","detain",2,"interrogator",1
"6782","detain",2,"jsead",1
"6783","detain",2,"lawful",1
"6784","detain",2,"logistical",1
"6785","detain",2,"magnitude",1
"6786","detain",2,"pursue",1
"6787","detain",2,"pursuit",1
"6788","detain",2,"reasonable",1
"6789","detain",2,"respective",1
"6790","detain",2,"rigorous",1
"6791","detain",2,"suppression",1
"6792","detain",2,"systematic",1
"6793","detain",2,"thorough",1
"6794","detain",2,"totality",1
"6795","detain",2,"transnational",1
"6796","detain",2,"valuable",1
"6797","detainee",2,"note",34
"6798","detainee",2,"description",31
"6799","detainee",2,"approval",30
"6800","detainee",2,"priority",30
"6801","detainee",2,"date",30
"6802","detainee",2,"dj",30
"6803","devote",2,"instructor",1
"6804","devote",2,"jfp",1
"6805","devote",2,"nco",1
"6806","devote",2,"subsequent",1
"6807","die",2,"dow",2
"6808","die",2,"efficiently",1
"6809","die",2,"employer",1
"6810","die",2,"healthful",1
"6811","die",2,"immunization",1
"6812","die",2,"impair",1
"6813","die",2,"insurance",1
"6814","die",2,"likely",1
"6815","die",2,"nutrition",1
"6816","die",2,"optometric",1
"6817","die",2,"preclude",1
"6818","die",2,"reimbursable",1
"6819","die",2,"rtd",1
"6820","die",2,"selection",1
"6821","die",2,"shall",1
"6822","die",2,"sick",1
"6823","die",2,"spin",1
"6824","die",2,"stress",1
"6825","die",2,"therapy",1
"6826","die",2,"thereof",1
"6827","die",2,"uncertain",1
"6828","die",2,"unfit",1
"6829","die",2,"vicinity",1
"6830","differ",2,"difficult",1
"6831","differ",2,"diversion",1
"6832","differ",2,"especially",1
"6833","differ",2,"expose",1
"6834","differ",2,"frequently",1
"6835","differ",2,"fsc",1
"6836","differ",2,"imperative",1
"6837","differ",2,"imperfect",1
"6838","differ",2,"intensive",1
"6839","differ",2,"jfacc",1
"6840","differ",2,"large",1
"6841","differ",2,"like",1
"6842","differ",2,"likely",1
"6843","differ",2,"master",1
"6844","differ",2,"neutralization",1
"6845","differ",2,"prohibit",1
"6846","differ",2,"removal",1
"6847","differ",2,"routinely",1
"6848","differ",2,"scheme",1
"6849","differ",2,"steady",1
"6850","differ",2,"traditionally",1
"6851","differentiate",2,"geolocating",1
"6852","differentiate",2,"guerrilla",1
"6853","differentiate",2,"mind",1
"6854","differentiate",2,"reroute",1
"6855","differentiate",2,"stable",1
"6856","disapprove",2,"investigate",2
"6857","disapprove",2,"refer",2
"6858","disapprove",2,"impropriety",1
"6859","disapprove",2,"inquire",1
"6860","disapprove",2,"testimonial",1
"6861","disclose",2,"handle",4
"6862","disclose",2,"proper",4
"6863","disclose",2,"eight",3
"6864","disclose",2,"limitation",3
"6865","disclose",2,"note",3
"6866","disclose",2,"nov",3
"6867","disclose",2,"recipient",3
"6868","displace",2,"dps",1
"6869","displace",2,"draw",1
"6870","displace",2,"electricity",1
"6871","displace",2,"epws",1
"6872","displace",2,"feed",1
"6873","displace",2,"garbage",1
"6874","displace",2,"incidence",1
"6875","displace",2,"internee",1
"6876","displace",2,"livestock",1
"6877","displace",2,"market",1
"6878","displace",2,"mention",1
"6879","displace",2,"occurrence",1
"6880","displace",2,"precipitate",1
"6881","displace",2,"quickly",1
"6882","displace",2,"restoration",1
"6883","displace",2,"rtd",1
"6884","displace",2,"sanitation",1
"6885","displace",2,"sell",1
"6886","displace",2,"sick",1
"6887","displace",2,"spin",1
"6888","displace",2,"tenant",1
"6889","displace",2,"thrust",1
"6890","displace",2,"transient",1
"6891","dissolve",2,"incentive",1
"6892","dissolve",2,"politically",1
"6893","dissolve",2,"reconcile",1
"6894","distinguish",2,"imminent",2
"6895","distinguish",2,"endanger",1
"6896","distinguish",2,"endeavor",1
"6897","distinguish",2,"ever",1
"6898","distinguish",2,"fabrication",1
"6899","distinguish",2,"frequently",1
"6900","distinguish",2,"grow",1
"6901","distinguish",2,"intention",1
"6902","distinguish",2,"jun",1
"6903","distinguish",2,"licit",1
"6904","distinguish",2,"manmade",1
"6905","distinguish",2,"many",1
"6906","distinguish",2,"mistake",1
"6907","distinguish",2,"occupation",1
"6908","distinguish",2,"often",1
"6909","distinguish",2,"otherwise",1
"6910","distinguish",2,"outmaneuvering",1
"6911","distinguish",2,"predictive",1
"6912","distinguish",2,"probable",1
"6913","distinguish",2,"refer",1
"6914","distinguish",2,"reveal",1
"6915","distinguish",2,"thorough",1
"6916","distinguish",2,"uncertain",1
"6917","distinguish",2,"whose",1
"6918","doctrine",2,"description",59
"6919","doctrine",2,"routine",59
"6920","doctrine",2,"note",58
"6921","doctrine",2,"dj",57
"6922","doctrine",2,"include",51
"6923","down",2,"feeling",4
"6924","down",2,"four",4
"6925","down",2,"weeks",4
"6926","down",2,"when",4
"6927","down",2,"every",2
"6928","down",2,"feel",2
"6929","down",2,"hopeless",2
"6930","down",2,"like",2
"6931","down",2,"someone",2
"6932","down",2,"stressful",2
"6933","down",2,"talk",2
"6934","down",2,"you",2
"6935","down",2,"your",2
"6936","end",2,"note",100
"6937","end",2,"routine",97
"6938","end",2,"description",96
"6939","end",2,"dj",96
"6940","end",2,"objective",50
"6941","enduring",2,"has",2
"6942","enduring",2,"like",2
"6943","enduring",2,"meaning",2
"6944","enlist",2,"school",2
"6945","enlist",2,"ethnic",1
"6946","enlist",2,"every",1
"6947","enlist",2,"female",1
"6948","enlist",2,"graduation",1
"6949","enlist",2,"minority",1
