"","soc","certificate","confidence_entry","confidence_cert","confidence","SOC","Raw"
"375728","Occupational Safety & Health Administration","osha hazwoper",0.226986288454458,0.5,0.13547103780744,"43-6014","osha forklift certification"
"375895","Practice Management Institute (PMI)","certified medical office manager (cmom)",0.357816961206563,0.216995980551305,0.092680729270787,"43-6014","certified medical practice executive"
"376361","APICS","apics certificate in production and inventory management",0.234219609745515,0.115627694189926,0.0323267428167126,"47-1011","program management professional"
"376607","National Center for Construction Education and Research (NCCER)","electrical - level 3",0.340551548414434,0.328125094929762,0.133382586729232,"47-4011","class 3 solder"
"376863","National Center for Construction Education and Research (NCCER)","heavy equipment operations - level 2",0.332591257189037,0.387598220460741,0.153875484405042,"49-9071","certified heavy equipment operator"
"376979"," Board for Waterworks and Wastewaterworks Operators and On-Site Sewage System Professionals ","water works operator",0.155945961868708,0.302896202680369,0.0563825601750029,"47-2031","certified crane operator"
"377625","National Institute for Metal Working Skills (NIMS)","machine building level iii: mechancial assembly",0.327562465573851,0.166666666666667,0.0651657969595177,"17-3024","electronic assembly"
"377850","Building Performance Institute (BPI)","building analyst",0.436602832749331,0.484457088829572,0.252475182137089,"47-4011","building performance institute"
"377918","CFA Institute","chartered financial analyst (cfa)",0.171616503705143,0.25,0.0512124895739784,"49-2022","chartered property casualty underwriter"
"377990","EMC Education Services","emc proven professional certification in information storage and management",0.34058807424492,0.133574644089836,0.0543038089320557,"49-3023","information systems certification"
"378083","Environmental Protection Agency (EPA)","mold remediation supervisor",0.171616503705143,0.333333333333333,0.0682833194319712,"49-9071","certified mold maker"
"378143","American Council for Accredited Certification (ACAC)","council/certified indoor air quality manager",0.191041866433978,0.185531754725846,0.0423081109322843,"17-3031","certified floodplain manager"
"378246","Cisco","cisco certified design professional (ccdp)",0.372665117689034,0.434299860028982,0.19319027602504,"17-3023","cisco certified design expert"
"378258","American Association of Professional Coders (AAPC)","certified professional coder (cpc)",0.214176608276896,0.311998851586087,0.0797630701721651,"49-9098","certified urology coder"
"378273","Occupational Safety & Health Administration","osha hazwoper",0.226986288454458,0.5,0.13547103780744,"49-9041","osha forklift certification"
"378309","Air Conditioning and Refrigeration Institute","hvac light commercial heating and air conditioning",0.335216708269497,0.138416311094163,0.0553846936440012,"49-1011","commercial refrigeration certificate"
"378310","Air Conditioning and Refrigeration Institute","hvac light commercial heating and air conditioning",0.335216708269497,0.138416311094163,0.0553846936440012,"49-1011","commercial refrigeration certification"
"378591","Electronics Technicians Association (ETA) International","certified satellite dish installer",0.377832820756642,0.550402805964691,0.248231647542147,"49-9071","certified satellite installer"
"379133","IPC-Association Connecting Electronics Industries","certified ipc application specialist (cis)",0.226986288454458,0.2,0.0541884151229759,"47-2031","ipc certification"
"379193","Department of Environmental Quality","vehicle emissions inspector",0.24558599008054,0,0,"47-4011","u.s. department of labor"
"379382","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"47-1011","abatement license"
"379807","Mainstream Engineering Corporation","hvac epa 608 type ii certification",0.168935044709291,0.164062547464881,0.0330830873585138,"47-1011","nicet ii"
"379821","American Welding Society (AWS)","certified welding inspector (cwi)",0.372497980611705,0.542631350379478,0.241271283191699,"47-1011","certified welding inspector"
"379828","American Welding Society (AWS)","certified welding inspector (cwi)",0.372497980611705,0.542631350379478,0.241271283191699,"17-3024","certified welding inspector"
"379829","National Coalition of Certification Centers (NC-3)","battery maintenance and engine starting certification",0.208800538030655,0.202778223075599,0.0505393621410858,"17-3024","maintenance certification"
"380084","National Roofing Contractors Association","asphalt shingle systems installer",0.171616503705143,0,0,"51-9021","contractors license"
"380181","Federal Emergency Management Agency (FEMA)","applying ics to healthcare organizations",0.400013162106414,0.187695868651989,0.0896201827359538,"43-6014","certified professional in healthcare quality"
"380332","National Board of Respiratory Care (NRBC)","registered respiratory therapist (rrt)",0.478638940663234,0.697250745600773,0.398358277576937,"49-9071","registered respiratory therapist"
"380515","National Board for Certification in Occupational Therapy","certified occupational therapy assistant (cota)",0.526094097632683,0.61310431837788,0.38501232678285,"11-9131","certified occupational therapy assistant"
"380631","Manufacturing Skills Institute","lean practitioner certification",0.224304829458607,0.435670666118819,0.116647053763979,"47-2061","lean certification"
"380796","American Society for Quality (ASQ)","certified quality technician (cqt)",0.303835231904788,0.442607828129998,0.160521811714685,"17-3023","certified quality technician"
"380797","American Society for Quality (ASQ)","certified quality inspector (cqi)",0.206216317051499,0.300402805964691,0.0739441534204834,"17-3023","certified mechanical inspector"
"381003","National Center for Construction Education and Research (NCCER)","carpentry - level 2",0.33010501311728,0.307834631266853,0.121295985076479,"17-3031","class 2 certification"
"381080","International Information Systems Certification Consortium (ISC2)","certified information systems security professional (cissp)",0.288817105930622,0.280486918696782,0.0966968559125234,"43-6014","certified information privacy professional"
"381285","National Restaurant Association","servsafe food handler",0.387961041938353,0.645997034101234,0.299154452440593,"51-4023","food handler certification"
"381286","National Restaurant Association","servsafe food handler",0.353301550852773,0.317871939171472,0.134052391140554,"51-4023","food service certification"
"381453","Association of Energy Engineers (AEE)","certified energy managers (cem)",0.163656212479746,0.238403954378604,0.0465717739314255,"47-2061","residential energy services network"
"381454","Resnet","home energy rating system (hers) rater",0.401237858671094,0.389665183717284,0.186625222090061,"47-2061","home energy raters certification"
"381496","American Heart Association","advanced cardiac life support for the experienced provider (acls-ep)",0.36580094619388,0.176295137751227,0.0769771785746513,"47-2061","the american society for nondestructive testing certification"
"381588","American Health Information Management Association (AHIMA)","certified coding associate",0.208841768131959,0.405636528001164,0.101118646569159,"27-4011","certified outpatient coding"
"381692","North American Board of Certified Energy Practitioners (NABCEP)","photovoltiac installation professional certification",0.362102650440364,0.0806591783917928,0.0348628050591381,"51-4192","american board of surgery certification"
