,EIN,NCCSKEY,FISYR,NAME,STATE,NTEE1,ADDRESS,CITY,ZIP,SUBSECCD,NTMAJ5,NTMAJ10,NTMAJ12,MAJGRPB,CONT
227323,742860801,742860801201812.0,2018,MABELS FREE CLINIC ASSOCIATION,TX,E,602 N VICTORIA RD LOT 251,DONNA,78537-9750,3,HE,HE,HE,E,16501.0
227343,742867580,742867580201912.0,2019,HEART OF TEXAS COMMUNITY HEALTH CENTER INC,TX,E,1600 PROVIDENCE DR,WACO,76707-2261,3,HE,HE,HE,E,52767737.0
227355,742869762,742869762201906.0,2019,SETON-UT SOUTHWESTERN UNIVERSITY PHYSICIANS GROUP,MO,E,PO BOX 45998,SAINT LOUIS,63145-5998,3,HE,HE,HE,E,0.0
227365,742875896,742875896201912.0,2019,HIGHLAND LAKES HEALTH FUND,TX,E,PO BOX 1036,BURNET,78611-7036,3,HE,HE,HE,E,0.0
227376,742879470,742879470201912.0,2019,WORLDWIDE HEALTHCARE SERVICES INC,TX,E,1600 PROVIDENCE DR,WACO,,3,HE,HE,HE,E,15100.0
227397,742886380,742886380201912.0,2019,TEXAS DIAPER BANK,TX,E,1803 GRANDSTAND DR STE 150,SAN ANTONIO,78238-4703,3,HE,HE,HE,E,2406253.0
227417,742892751,742892751201912.0,2019,MEDICAL CENTER ALLIANCE,TX,E,4242 N PAN AM EXPRESSWAY,SAN ANTONIO,78218-5214,3,HE,HE,EH,EH,1000000.0
227423,742893803,742893803201912.0,2019,AGGIELAND PREGNANCY OUTREACH,TX,E,410 HARVEY RD 300,COLLEGE STATION,77840-3447,3,HE,HE,HE,E,391426.0
227429,742895866,742895866201912.0,2019,HILLTOP PHARMACY INC,TX,E,631 LAKEVIEW BLVD,NEW BRAUNFELS,78130-4017,3,HE,HE,HE,E,0.0
227433,742896432,742896432201908.0,2019,SOUTHWEST TEXAS REGIONAL ADVISORY COUNCIL FOR TRAUMA,TX,E,7500 HIGHWAY 90 W NO 200,SAN ANTONIO,78227-4030,3,HE,HE,HE,E,8817929.0
227444,742898813,742898813201912.0,2019,RAPHAEL COMMUNITY FREE CLINIC ENDOWMENT FUND INC,TX,E,PO BOX 291729,KERRVILLE,78029-1729,3,HE,HE,HE,E,0.0
227466,742907670,742907670201912.0,2019,GREATER SAN ANTONIO HEALTHCARE FOUNDATION,TX,E,2935 THOUSAND OAKS DR STE 6 # 278,SAN ANTONIO,78247-3564,3,HE,HE,HE,E,0.0
227486,742913189,742913189201912.0,2019,NORTH BOSQUE VOLUNTEER EMS INC,TX,E,PO BOX 119,MERIDIAN,76665-0119,3,HE,HE,HE,E,633942.0
227491,742913931,742913931201906.0,2019,BURLESON ST JOSEPH MANOR,TX,E,2801 FRANCISCAN DR,BRYAN,77802-2544,3,HE,HE,HE,E,0.0
227520,742920912,742920912201909.0,2019,WOMEN INVOLVED IN NURTURING GIVING SHARING INC,TX,E,PO BOX 5007,SAN ANTONIO,78201-0007,3,HE,HE,EH,EH,471151.0
227533,742924512,742924512201908.0,2019,HILLCREST HEALTH SYSTEM INC,TX,E,301 N WASHINGTON AVE,DALLAS,75246-1754,3,HE,HE,EH,EH,0.0
227534,742924613,742924613201912.0,2019,CHILDRENS ENVIRONMENTAL HEALTH INSTITUTE INC,TX,E,136 LONE EAGLE CIR,FISCHER,78623-1845,3,HE,HE,HE,E,36165.0
227565,742933060,742933060201909.0,2019,CAMERON REGIONAL MEDICAL CENTER FOUNDATION INC,MO,E,1600 E EVERGREEN ST,CAMERON,64429-2400,3,HE,HE,HE,E,50498.0
227598,742941598,742941598201906.0,2019,VAL VERDE HOSPITAL CORPORATION,TX,E,801 N BEDELL AVE,DEL RIO,78840-4112,3,HE,HE,EH,EH,5571072.0
227620,742950017,742950017201908.0,2019,GOLDEN CRESCENT REGIONAL ADVISORY COUNCIL,TX,E,2701 HOSPITAL DR,VICTORIA,77901-5748,3,HE,HE,HE,E,135955.0
227628,742952209,742952209201912.0,2019,TEXAS PODIATRIC MEDICAL FOUNDATION,TX,E,201 STILLWATER,WIMBERLEY,78676-5374,3,HE,HE,HE,E,33530.0
227634,742953076,742953076201912.0,2019,BEXAR COUNTY COMMUNITY HEALTH COLLABORATIVE,TX,E,3010 N SAINT MARYS ST STE 1101,SAN ANTONIO,78212-4754,3,HE,HE,EH,EH,1290913.0
227644,742956772,742956772201912.0,2019,BREATH OF LIFE MATERNITY MINISTRIES,TX,E,13170 POND SPRINGS ROAD,AUSTIN,78729-7171,3,HE,HE,HE,E,144384.0
227650,742958277,742958277201906.0,2019,SCOTT & WHITE CLINIC,TX,E,301 N WASHINGTON AVE,DALLAS,75246-1754,3,HE,HE,HE,E,244371656.0
227671,742965534,742965534201903.0,2019,SU CLINICA FAMILIA MEDICAL FOUNDATION,TX,E,1706 TREASURE HILL BLVD,HARLINGEN,78550-8911,3,HE,HE,HE,E,0.0
227678,742966731,742966731201906.0,2019,SAN ANTONIO EYE BANK,TX,E,9150 HUEBNER RD STE 105,SAN ANTONIO,78240-1668,3,HE,HE,HE,E,5435.0
227681,742967081,742967081201906.0,2019,HILLCREST PHYSICIAN SERVICES,TX,E,301 N WASHINGTON AVE,DALLAS,75246-1754,3,HE,HE,HE,E,11276441.0
227710,742974396,742974396201912.0,2019,VALLEY BAPTIST SERVICE CORPORATION,TX,E,1267 N STUART PLACE RD,HARLINGEN,78552-4290,3,HE,HE,EH,EH,0.0
227743,742985906,742985906201912.0,2019,SOUTH AUSTIN HOSPITAL AUXILIARY GIFT SHOP,TX,E,901 W BEN WHITE BLVD,AUSTIN,78704-6903,3,HE,HE,HE,E,3627.0
227746,742988134,742988134201908.0,2019,DRISCOLL PHYSICIANS GROUP,TX,E,3533 S ALAMEDA ST,CORP CHRISTI,78411-1721,3,HE,HE,HE,E,0.0
227790,743001674,743001674201911.0,2019,LONE STAR CIRCLE OF CARE,TX,E,205 E UNIVERSITY AVE STE 200,GEORGETOWN,78626-6821,3,HE,HE,HE,E,21158710.0
227793,743002171,743002171201912.0,2019,WYE RIVER GROUP,TX,E,PO BOX 1682,AUSTIN,78767-1682,3,HE,HE,HE,E,224538.0
227844,743016074,743016074201912.0,2019,MOONLIGHT FUND INC,TX,E,PO BOX 2395,BOERNE,78006-6395,3,HE,HE,HE,E,345171.0
227859,743019849,743019849201906.0,2019,ST MARKS MEDICAL CENTER,TX,E,1 SAINT MARKS PL,LA GRANGE,78945-1250,3,HE,HE,HE,E,34678.0
227913,743041355,743041355201912.0,2019,HOPE CLINIC OF MIDDLE TENNESSEE,TN,E,105 N JAMES CAMPBELL BLVD,COLUMBIA,38401-0000,3,HE,HE,HE,E,160975.0
227940,743050898,743050898201912.0,2019,OCCUPATIONAL & COMMUNITY HEALTH SERVICES INC,NJ,E,3300 HUDSON AVE,UNION CITY,07087-5976,3,HE,HE,HE,E,0.0
227954,743055376,743055376201912.0,2019,MACON VOLUNTEER CLINIC INC,GA,E,376 ROGERS AVE,MACON,31204-2506,3,HE,HE,HE,E,1797102.0
228054,743083593,743083593201906.0,2019,COMMUNITY HEALTH SYSTEMS INC,GA,E,213 3RD ST,MACON,31201-3309,3,HE,HE,EH,EH,0.0
228055,743083594,743083594201906.0,2019,HEALTH SYSTEMS FACILITIES INC,GA,E,1005 BOULDER DR,GRAY,31032-6141,3,HE,HE,EH,EH,0.0
228060,743085608,743085608201912.0,2019,GACKLE AMBULANCE SERVICE,ND,E,PO BOX 277,GACKLE,58442-0277,3,HE,HE,HE,E,107594.0
228131,743107055,743107055201906.0,2019,ST VINCENT CARMEL HOSPITAL INC,MO,E,PO BOX 45998,SAINT LOUIS,63145-5998,3,HE,HE,EH,EH,74152.0
228177,743130159,743130159201906.0,2019,ST VINCENT WILLIAMSPORT HOSPITAL FOUNDATION INC,MO,E,PO BOX 45998,SAINT LOUIS,63145-5998,3,HE,HE,HE,E,6006.0
228209,743145036,743145036201912.0,2019,INTEGRATIVE HEALTHCARE SOLUTIONS,AZ,E,5675 N ORACLE RD STE 3201,TUCSON,85704-3884,3,HE,HE,HE,E,316291.0
228225,743151238,743151238201912.0,2019,RURAL HEALTH CARE FOUNDATION OF WESTERN JOHNSON COUNTY INC,MO,E,PO BOX 111,KINGSVILLE,64061-0111,3,HE,HE,HE,E,0.0
228234,743155061,743155061201912.0,2019,NCK WELLNESS CENTER INC,KS,E,PO BOX 66,BELOIT,67420-0066,3,HE,HE,HE,E,17213.0
228237,743155412,743155412201909.0,2019,MILLE LACS AREA HEALTH FOUNDATION INC,MN,E,PO BOX A,ONAMIA,56359-0807,3,HE,HE,HE,E,158724.0
228279,743173873,743173873201912.0,2019,MELISSA MEMORIAL HOSPITAL CORPORATION,CO,E,1001 E JOHNSON ST,HOLYOKE,80734-1854,3,HE,HE,EH,EH,0.0
228288,743177454,743177454201912.0,2019,RICHMOND MEDICAL CENTER,NY,E,355 BARD AVE,STATEN ISLAND,10310-1664,3,HE,HE,EH,EH,30571596.0
228351,743205570,743205570201912.0,2019,HOSPITAL QUALITY INSTITUTE,CA,E,1215 K ST STE 700,SACRAMENTO,95814-3946,3,HE,HE,EH,EH,587782.0
228401,743231404,743231404201912.0,2019,MAINA FOUNDATION,CT,E,8 PEPPERMINT RDG,OLD LYME,06371-2803,3,HE,HE,HE,E,126291.0
228457,743257893,743257893201912.0,2019,SOJOURN CENTER,VA,E,PO BOX 295,BLACKSBURG,24063-0295,3,HE,HE,HE,E,34424.0
228479,746012298,746012298201912.0,2019,CAPLAND CENTER FOR COMMUNICATION DISORDERS INC,TX,E,2660 AERO DR,PORT ARTHUR,77640-1528,3,HE,HE,HE,E,118673.0
228500,746035267,746035267201905.0,2019,BLUE BIRD AUXILIARY,TX,E,7700 FLOYD CURL DR,SAN ANTONIO,78229-3902,3,HE,HE,HE,E,42231.0
228501,746035332,746035332201912.0,2019,AUXILIARY TO SOUTH TEXAS HEALTH SYSTEM INC,TX,E,PO BOX 368,MCALLEN,78505-0368,3,HE,HE,HE,E,26725.0
228508,746044102,746044102201912.0,2019,JEAN PIPKIN TRUST,LA,E,701 POYDRAS ST STE 3200,NEW ORLEANS,70139-6001,3,HE,HE,HE,E,0.0
228534,746052242,746052242201912.0,2019,ATASCOSA HOSPITAL ASSOCIATION,TX,E,PO BOX 400,JOURDANTON,78026-0400,3,HE,HE,HE,E,9681.0
228549,746058233,746058233201912.0,2019,TEXAS PUBLIC HEALTH ASSOCIATION,TX,E,PO BOX 9610,LONGVIEW,75608-9610,3,HE,HE,HE,E,22.0
228568,746061449,746061449201912.0,2019,GOLDEN MANOR,TX,E,13409 NW MILITARY HWY STE 210,SHAVANO PARK,78231-1865,3,HE,HE,HE,E,272609.0
228573,746062218,746062218201912.0,2019,TEXAS REHABILITATION ASSOCIATION,TX,E,957 NASA PARKWAY ROOM 444,HOUSTON,77058-3039,3,HE,HE,HE,E,40215.0
228612,746067222,746067222202004.0,2020,MEDICAL CENTER VOLUNTEERS,TX,E,2555 JIMMY JOHNSON BLVD,PORT ARTHUR,77640-2007,3,HE,HE,HE,E,0.0
228615,746067316,746067316201912.0,2019,GULF COAST EMERGENCY RESCUE SQUAD INC,TX,E,PO BOX 901,CLUTE,77531-0901,3,HE,HE,HE,E,22993.0
228634,746074210,746074210201906.0,2019,CHRISTUS FOUNDATION FOR HEALTHCARE,TX,E,PO BOX 1919,HOUSTON,77251-1919,3,HE,HE,HE,E,1932341.0
228636,746074284,746074284201912.0,2019,ST MARKS MEDICAL CENTER AUXILIARY,TX,E,1 SAINT MARKS PL,LA GRANGE,78945-1250,3,HE,HE,HE,E,530.0
228670,746082464,746082464201912.0,2019,VOLUNTEER HEALTHCARE CLINIC INC,TX,E,4215 MEDICAL PKWY,AUSTIN,78756-3309,3,HE,HE,HE,E,616019.0
228672,746083124,746083124201912.0,2019,HILL COUNTRY MEMORIAL HOSPITAL,TX,E,PO BOX 835,FREDERICKSBRG,78624-0835,3,HE,HE,EH,EH,2286700.0
228721,746104604,746104604201905.0,2019,ST JOSEPH HOSPITAL AUXILIARY,TX,E,2801 FRANCISCAN DR,BRYAN,77802-2544,3,HE,HE,HE,E,0.0
228788,750250010,750250010201906.0,2019,PILOT CLUBS LIFELINE SYSTEM OF BAYTOWN INC,TX,E,PO BOX 1765,BAYTOWN,77522-1765,3,HE,HE,HE,E,0.0
228794,750703337,750703337201909.0,2019,PARMER COUNTY COMMUNITY HOSPITAL INC,TX,E,1307 CLEVELAND AVE,FRIONA,79035-1121,3,HE,HE,EH,EH,1070273.0
228796,750711276,750711276201912.0,2019,CROSBYTON CLINIC HOSPITAL,TX,E,710 W MAIN ST,CROSBYTON,79322-2143,3,HE,HE,EH,EH,400000.0
228799,750755367,750755367201906.0,2019,MEMORIAL HEALTH SYSTEM OF EAST TEXAS,TX,E,1201 W FRANK AVE,LUFKIN,75904-3357,3,HE,HE,EH,EH,1377239.0
228810,750800628,750800628201912.0,2019,CHILDRENS HEALTH CLINICAL OPERATIONS,TX,E,1935 MEDICAL DISTRICT DR,DALLAS,75235-7701,3,HE,HE,EH,EH,19450063.0
228821,750800661,750800661201909.0,2019,METHODIST HOSPITALS OF DALLAS,TX,E,1441 N BECKLEY AVE,DALLAS,75203-1201,3,HE,HE,EH,EH,11186014.0
228824,750800679,750800679201909.0,2019,SHANNON WEST TEXAS MEMORIAL HOSPITAL,TX,E,PO BOX 49,SAN ANGELO,76902-0049,3,HE,HE,HE,E,0.0
228827,750800692,750800692201906.0,2019,VISITING NURSE ASSOCIATION OF TEXAS,TX,E,1420 W MOCKINGBIRD LN STE 700,DALLAS,75247-5051,3,HE,HE,HE,E,10511871.0
228844,750808811,750808811201909.0,2019,EASTER SEALS-CENTRAL TEXAS INC,TX,E,8505 CROSS PARK DR STE 120,AUSTIN,78754-4552,3,HE,HE,HE,E,280307.0
228850,750818167,750818167201906.0,2019,MOTHER FRANCES HOSPITAL REGIONAL HEALTH CARE CENTER,TX,E,1315 DOCTORS DR,TYLER,75701-2263,3,HE,HE,EH,EH,7493702.0
228852,750818178,750818178201909.0,2019,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,TX,E,2222 WELBORN ST,DALLAS,75219-3924,3,HE,HE,EH,EH,41749432.0
228855,750823252,750823252201912.0,2019,EAST TEXAS TREATMENT CENTER,TX,E,1200 DUDLEY RD,KILGORE,75662-3306,3,HE,HE,HE,E,107256.0
228857,750827419,750827419201812.0,2018,EASTER SEALS NORTH TEXAS INC,TX,E,1424 HEMPHILL ST,FT WORTH,76104-4703,3,HE,HE,HE,E,612569.0
228859,750827446,750827446201908.0,2019,HENDRICK MEDICAL CENTER,TX,E,PO BOX 3117,ABILENE,79604-3117,3,HE,HE,EH,EH,1868373.0
228884,750864040,750864040201912.0,2019,WILSON N JONES MEMORIAL HOSPITAL,TX,E,PO BOX 2073,SHERMAN,,3,HE,HE,EH,EH,0.0
228885,750864382,750864382201909.0,2019,MEDICAL CENTER HEALTH SYSTEM,TX,E,500 W 4TH ST,ODESSA,79761-5001,3,HE,HE,HE,E,0.0
228886,750866501,750866501201912.0,2019,PERMIAN BASIN REHABILITATION CENTER FOR CRIPPLED CHILDREN AND ADULTS,TX,E,620 N ALLEGHANEY AVE,ODESSA,79761-4408,3,HE,HE,HE,E,1347981.0
228887,750868320,750868320201912.0,2019,THE WEST TEXAS REHABILITATION CENTER,TX,E,4601 HARTFORD ST,ABILENE,79605-4603,3,HE,HE,EH,EH,10620594.0
228908,750897961,750897961201906.0,2019,SOUTH CENTRAL ASSOCIATION OF BLOOD BANKS,KY,E,1481 LEESTOWN RD,LEXINGTON,40511-2041,3,HE,HE,HE,E,48610.0
228915,750917415,750917415201909.0,2019,COFFEE MEMORIAL BLOOD CENTER FOUNDATION,TX,E,7500 WALLACE BLVD,AMARILLO,79124-2149,3,HE,HE,HE,E,59354.0
228946,750968315,750968315201912.0,2019,LUBBOCK CHILDRENS HEALTH CLINIC,TX,E,PO BOX 12103,LUBBOCK,79452-2103,3,HE,HE,HE,E,703501.0
228951,750972805,750972805201912.0,2019,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TX,E,800 W RANDOL MILL RD,ARLINGTON,76012-2504,3,HE,HE,EH,EH,199616.0
228973,751008430,751008430201906.0,2019,BAYLOR ALL SAINTS MEDICAL CENTER,TX,E,301 N WASHINGTON AVE,DALLAS,75246-1754,3,HE,HE,EH,EH,7396955.0
228974,751008434,751008434201912.0,2019,TARRANT COUNTY ACADEMY OF MEDICINE,TX,E,555 HEMPHILL STREET,FORT WORTH,76104-2268,3,HE,HE,HE,E,185629.0
228978,751035606,751035606201912.0,2019,CARTER BLOODCARE,TX,E,2205 HIGHWAY 121,BEDFORD,76021-5950,3,HE,HE,HE,E,1316197.0
228980,751037226,751037226201906.0,2019,BAYLOR INSTITUTE FOR REHABILITATION AT GASTON EPISCOPAL HOSPITAL,TX,E,301 N WASHINGTON AVE,DALLAS,75246-1754,3,HE,HE,EH,EH,0.0
228983,751037591,751037591201906.0,2019,BAYLOR MEDICAL CENTERS AT GARLAND AND MCKINNEY,TX,E,301 N WASHINGTON AVE,DALLAS,75246-1754,3,HE,HE,EH,EH,285684.0
228990,751047527,751047527201912.0,2019,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,TX,E,8200 WALNUT HILL LN,DALLAS,75231-4402,3,HE,HE,EH,EH,7155149.0
228991,751047725,751047725201907.0,2019,TURN CENTER,TX,E,1250 WALLACE BLVD,AMARILLO,79106-1741,3,HE,HE,HE,E,2467656.0
228994,751053631,751053631201908.0,2019,NORTH TEXAS REHABILITATION CENTER,TX,E,1005 MIDWESTERN PKWY,WICHITA FALLS,76302-2211,3,HE,HE,HE,E,1497605.0
228998,751074255,751074255201909.0,2019,DORA ROBERTS REHABILITATION CENTER,TX,E,306 W 3RD ST,BIG SPRING,79720-2429,3,HE,HE,HE,E,157474.0
229011,751094140,751094140201912.0,2019,GRACE PRESBYTERIAN MINISTRIES INC,TX,E,12477 MERIT DR,DALLAS,75251-2344,3,HE,HE,HE,E,2480922.0
229040,751162835,751162835201908.0,2019,VOLUNTEER SERVICES COUNCIL FOR THE NORTH TEXAS SATE HOSPITAL,TX,E,PO BOX 300,WICHITA FALLS,76307-0300,3,HE,HE,HE,E,8708.0
229070,751229350,751229350201908.0,2019,PERMIAN BASIN FAMILY PLANNING INC,TX,E,520 N LEE AVE,ODESSA,,3,HE,HE,HE,E,0.0
229099,751282040,751282040201908.0,2019,WARREN CENTER INC,TX,E,320 CUSTER RD,RICHARDSON,75080-5623,3,HE,HE,HE,E,3178208.0
229153,751373915,751373915201912.0,2019,FRONTIER AMBULANCE CORPORATION,TX,E,103 E HAYES AVE,MORTON,79346-4057,3,HE,HE,HE,E,74317.0
229156,751378664,751378664201905.0,2019,LOS BARRIOS UNIDOS COMMUNITY CLINIC INC,TX,E,809 SINGLETON BLVD,DALLAS,75212-4014,3,HE,HE,HE,E,6941051.0
229171,751414940,751414940201912.0,2019,REGENCE HEALTH NETWORK INC,TX,E,2801 W 8TH ST,PLAINVIEW,79072-6737,3,HE,HE,HE,E,9626484.0
229180,751438726,751438726201912.0,2019,TEXAS HEALTH HARRIS METHODIST HOSPITAL HURST-EULESS-BEDFORD,TX,E,1600 HOSPITAL PKWY,BEDFORD,76022-6913,3,HE,HE,EH,EH,192024.0
229191,751463651,751463651201909.0,2019,TEXOMA REGIONAL BLOOD CENTER,TX,E,3911 TEXOMA PKWY,SHERMAN,75090-1925,3,HE,HE,HE,E,6505.0
229195,751469319,751469319201912.0,2019,SOUTHWEST TRANSPLANT ALLIANCE INC,TX,E,8190 MANDERVILLE LN,DALLAS,75231-1105,3,HE,HE,HE,E,0.0
229217,751499413,751499413201912.0,2019,TEXAS PEDIATRIC SOCIETY,TX,E,401 W 15TH ST,AUSTIN,78701-1624,3,HE,HE,HE,E,165574.0
229226,751513162,751513162201909.0,2019,HASKELL COUNTY AMBULANCE SERVICE INC,TX,E,1300 S 1ST ST,HASKELL,79521-5428,3,HE,HE,HE,E,211386.0
229235,751518193,751518193201908.0,2019,AUTISTIC TREATMENT CENTER INC,TX,E,10503 METRIC DR,DALLAS,75243-5514,3,HE,HE,HE,E,889873.0
229247,751528614,751528614202001.0,2020,COMMUNITY HEALTH SERVICE AGENCY INC,TX,E,4500 WESLEY ST,GREENVILLE,75401-5644,3,HE,HE,HE,E,5672873.0
229273,751548343,751548343201909.0,2019,DALLAS METHODIST HOSPITALS FOUNDATION INC,TX,E,1441 N BECKLEY AVE,DALLAS,75203-1201,3,HE,HE,HE,E,8561293.0
229289,751558672,751558672201912.0,2019,NORTH BLANCO COUNTY EMERGENCY MEDICAL SERVICES INC,TX,E,PO BOX 557,JOHNSON CITY,78636-0557,3,HE,HE,HE,E,62136.0
229291,751560300,751560300201909.0,2019,SOUTH PLAINS EMERGENCY MEDICAL SERVICES INC,TX,E,PO BOX 53597,LUBBOCK,79453-3597,3,HE,HE,HE,E,0.0
229303,751570933,751570933201906.0,2019,IRVING HEALTHCARE FOUNDATION,TX,E,1901 N MACARTHUR BLVD,IRVING,75061-2220,3,HE,HE,HE,E,3465335.0
229312,751576534,751576534201912.0,2019,TEXAS HEALTH HARRIS METHODIST HOSP CLEBURNE VOLUNTEER AUXILIARY,TX,E,201 WALLS DR,CLEBURNE,76033-4007,3,HE,HE,HE,E,247.0
229314,751578067,751578067201912.0,2019,TEXAS SOCIETY OF HEALTH-SYSTEM PHARMACISTS RESEARCH AND EDUCATION,TX,E,3000 JOE DIMAGGIO NO 30-A,ROUND ROCK,78665-3920,3,HE,HE,HE,E,48086.0
229315,751578415,751578415201912.0,2019,HARRINGTON CANCER AND HEALTH FOUNDATION,TX,E,500 SOUTH TAYLOR STE 1060 UNIT 223,AMARILLO,79101-2445,3,HE,HE,HE,E,2416842.0
229318,751581287,751581287201909.0,2019,SHANNON WEST TEXAS MEMORIAL HOSPITAL AUXILIARY INC,TX,E,PO BOX 1879,SAN ANGELO,76902-1879,3,HE,HE,HE,E,650.0
229334,751602469,751602469201912.0,2019,LUBBOCK GENERAL HOSPITAL AUXILIARY,TX,E,602 INDIANA AVE,LUBBOCK,79415-3364,3,HE,HE,HE,E,244.0
229339,751606705,751606705201906.0,2019,BAYLOR HEALTH CARE SYSTEM FOUNDATION,TX,E,301 N WASHINGTON AVE,DALLAS,75246-1754,3,HE,HE,HE,E,46489386.0
229352,751612433,751612433201906.0,2019,HOME FOR AGED MASONS,TX,E,1501 W DIVISION ST,ARLINGTON,76012-3818,3,HE,HE,HE,E,1066715.0
229362,751620569,751620569201912.0,2019,MEDICAL CITY DALLAS AUXILIARY,TX,E,7777 FOREST LANE STE A-0700,DALLAS,75230-2571,3,HE,HE,HE,E,81111.0
229380,751633963,751633963201906.0,2019,VISITING NURSE ASSOCIATION FOUNDATION,TX,E,1420 W MOCKINGBIRD LN STE 700,DALLAS,75247-5051,3,HE,HE,HE,E,507.0
229387,751639312,751639312201912.0,2019,UMC FOUNDATION,TX,E,PO BOX 5980,LUBBOCK,79408-5980,3,HE,HE,HE,E,4053620.0
229399,751648589,751648589201912.0,2019,TEXAS HEALTH SPECIALTY HOSPITAL FORT WORTH,TX,E,1301 PENNSYLVANIA AVE,FORT WORTH,76104-2122,3,HE,HE,EH,EH,2106.0
229404,751657144,751657144201912.0,2019,THE TEXAS ENVIRONMENTAL HEALTH ASSOCIATION,TX,E,PO BOX 528,GEORGETOWN,78627-0528,3,HE,HE,HE,E,0.0
229405,751657153,751657153201908.0,2019,GRANDVIEW RESTHOME ASSOCIATION INC,TX,E,PO BOX 670,GRANDVIEW,76050-0670,3,HE,HE,HE,E,49003.0
229406,751657155,751657155201909.0,2019,CAREFLITE,TX,E,3110 S GREAT SOUTHWEST PKWY,GRAND PRAIRIE,75052-7238,3,HE,HE,HE,E,100203.0
229415,751659669,751659669201912.0,2019,FAIRFIELD AMBULANCE SERVICE INC,TX,E,740 W COMMERCE ST,FAIRFIELD,75840-1428,3,HE,HE,HE,E,244127.0
229418,751662084,751662084201909.0,2019,PARKLAND MEMORIAL HOSPITAL AUXILIARY,TX,E,5200 HARRY HINES BLVD,DALLAS,75235-7709,3,HE,HE,HE,E,4205.0
229465,751708500,751708500202006.0,2020,CAMP COUNTY AMBULANCE SERVICE CORPORATION,TX,E,PO BOX 866,PITTSBURG,75686-0866,3,HE,HE,HE,E,72292.0
229481,751721674,751721674201912.0,2019,QUALITY OF LIFE INC,TX,E,25 HIGHLAND PARK VLG STE 100 # 536,DALLAS,75205-2726,3,HE,HE,HE,E,12920.0
229516,751752253,751752253201912.0,2019,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILLE,TX,E,411 N BELKNAP ST,STEPHENVILLE,76401-3415,3,HE,HE,EH,EH,15969.0
229521,751754490,751754490201912.0,2019,RONALD MCDONALD HOUSE OF FORT WORTH INC,TX,E,1004 7TH AVE,FORT WORTH,76104-2706,3,HE,HE,HE,E,2771246.0
229526,751761906,751761906201912.0,2019,AUBREY AREA AMBULANCE INC,TX,E,604 S ELM ST,DENTON,76201-6808,3,HE,HE,HE,E,3200.0
229544,751777119,751777119201906.0,2019,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,TX,E,301 N WASHINGTON AVE,DALLAS,75246-1754,3,HE,HE,EH,EH,395035.0
229566,751788520,751788520201905.0,2019,METHODIST RICHARDSON MEDICAL CENTER FOUNDATION,TX,E,401 W CAMPBELL RD,RICHARDSON,75080-3416,3,HE,HE,HE,E,685399.0
229569,751790186,751790186201912.0,2019,RONALD MCDONALD HOUSE CHARITIES OF AMARILLO INC,TX,E,1501 STREIT DR,AMARILLO,79106-1730,3,HE,HE,HE,E,1543319.0
229589,751812652,751813000000000.0,2019,BAYLOR HEALTH CARE SYSTEM,TX,E,301 N WASHINGTON AVE,DALLAS,75246-1754,3,HE,HE,EH,EH,0.0
229605,751823660,751823660201912.0,2019,DENTAL HEALTH PROGRAMS INCORPORATED,TN,E,3322 WEST END AVE STE 400,NASHVILLE,37203-6805,3,HE,HE,HE,E,1783068.0
229607,751823808,751823808201906.0,2019,AMERICAN COLLEGE OF PHYSICIANS,TX,E,401 W 15TH ST,AUSTIN,78701-1624,3,HE,HE,HE,E,563218.0
229617,751830391,751830391201912.0,2019,HARDEMAN COUNTY MEMORIAL HOSPITAL FOUNDATION INC,TX,E,PO BOX 90,QUANAH,79252-0090,3,HE,HE,HE,E,3465.0
229631,751837454,751837454201906.0,2019,BAYLOR UNIVERSITY MEDICAL CENTER,TX,E,301 N WASHINGTON AVE,DALLAS,75246-1754,3,HE,HE,EH,EH,39616233.0
229641,751842956,751842956201906.0,2019,TEXOMA HEALTH FOUNDATION,TX,E,5036 REBA DR,DENISON,75020-8054,3,HE,HE,HE,E,407470.0
229645,751844139,751844139201906.0,2019,BAYLOR MEDICAL CENTER AT WAXAHACHIE,TX,E,301 N WASHINGTON AVE,DALLAS,75246-1754,3,HE,HE,EH,EH,328702.0
229658,751853520,751853520201912.0,2019,DALLAS LIFE INC,TX,E,6500 GREENVILLE AVE STE 600,DALLAS,75206-1023,3,HE,HE,HE,E,1579631.0
229666,751858993,751858993201912.0,2019,BAPTIST-ST ANTHONYS HEALTH SYSTEM,TX,E,701 PARK PLACE AVENUE,AMARILLO,79101-4064,3,HE,HE,EH,EH,0.0
229671,751862599,751862599201912.0,2019,ASSOCIATION OF TEXAS MIDWIVES INC,TX,E,PO BOX 887,ELMENDORF,78112-0887,3,HE,HE,HE,E,0.0
229709,751889666,751889666201908.0,2019,MAKE-A-WISH FOUNDATION OF NORTH TEXAS,TX,E,16803 DALLAS PKWY STE 100,ADDISON,75001-5219,3,HE,HE,HE,E,12707255.0
