,EIN,NCCSKEY,FISYR,NAME,STATE,NTEE1,ADDRESS,CITY,ZIP,SUBSECCD,NTMAJ5,NTMAJ10,NTMAJ12,MAJGRPB,CONT
143864,382503884,382503884201903.0,2019,NORTHERN BAY AMBULANCE AND RESCUE SERVICE OF MICHIGAN,MI,E,325 LIBBY ST,PINCONNING,48650-0628,3,HE,HE,HE,E,147616.0
143868,382505812,382505812201808.0,2018,MAKE-A-WISH FOUNDATION OF MICHIGAN,MI,E,7600 GRAND RIVER RD STE 175,BRIGHTON,48114-7712,3,HE,HE,HE,E,8274925.0
143871,382507173,382507173201806.0,2018,CATHERINE MCAULEY HEALTH SERVICES CORP,MI,E,5315 ELLIOTT DR STE 102,YPSILANTI,48197-8634,3,HE,HE,HE,E,0.0
143876,382510839,382510839201812.0,2018,STAR VOLUNTEERS,MI,E,PO BOX 161,CHANNING,49815-0161,3,HE,HE,HE,E,0.0
143881,382512684,382512684201812.0,2018,EAST JORDAN CARE & SHARE PROGRAM,MI,E,PO BOX 901,EAST JORDAN,49727-0901,3,HE,HE,EH,EH,61512.0
143910,382527255,382527255201809.0,2018,VITAL CARE INC,MI,E,761 LAFAYETTE AVE,CHEBOYGAN,49721-2117,3,HE,HE,HE,E,508305.0
143927,382532505,382532505201806.0,2018,AMERICAN ASSOCIATION OF PHYSICIANS OF INDIA ORGIN,IL,E,600 ENTERPRISE DR STE 108,OAK BROOK,60523-1978,3,HE,HE,HE,E,127395.0
143940,382537427,382537427201812.0,2018,MEDICAL CENTER EMERGENCY SERVICES,MI,E,4201 SAINT ANTOINE SUITE 3R,DETROIT,48201-2153,3,HE,HE,HE,E,0.0
143949,382539929,382539929201809.0,2018,LAKELAND HEALTH FOUNDATION BENTON HARBOR - ST JOSEPH,MI,E,1234 NAPIER AVE,SAINT JOSEPH,49085-2112,3,HE,HE,HE,E,642172.0
143950,382540700,382540700201812.0,2018,HOSPITAL HOSPITALITY HOUSE OF SOUTHWEST MICHIGAN INC,MI,E,828 SOUTH BURDICK STREET,KALAMAZOO,49001-2753,3,HE,HE,HE,E,522598.0
143954,382542859,382543000000000.0,2018,SPARROW HEALTH SYSTEM,MI,E,1215 E MICHIGAN AVE,LANSING,48912-1811,3,HE,HE,HE,E,0.0
143956,382543305,382543305201812.0,2018,SPARROW COMMUNITY CARE,MI,E,1215 E MICHIGAN AVE,LANSING,48912-1811,3,HE,HE,HE,E,0.0
143957,382543463,382543463201806.0,2018,MUNSON HOME SERVICES,MI,E,1105 SIXTH ST,TRAVERSE CITY,49684-2345,3,HE,HE,HE,E,0.0
143960,382548523,382548523201812.0,2018,VALLEY ORGANIZATN FOR IMPROVED COMM & EQUALITY FOR THE DEAF,MI,E,4274 STATE ST,SAGINAW,48603-4028,3,HE,HE,HE,E,0.0
143965,382549505,382549505201812.0,2018,BOTSFORD CONTINUING CARE CORPORATION,MI,E,26901 BEAUMONT BLVD,SOUTHFIELD,48033-3849,3,HE,HE,HE,E,0.0
143975,382555589,382555589201806.0,2018,BORGESS NURSING HOME INC,MO,E,12250 WEBER HILL RD STE 200,SAINT LOUIS,63127-1552,3,HE,HE,HE,E,0.0
143985,382558895,382558895201809.0,2018,AFFILIATED MANAGEMENT GROUP INC,MI,E,1375 INKSTER RD,INKSTER,48141-1882,3,HE,HE,HE,E,0.0
143990,382559656,382559656201806.0,2018,TRINITY CONTINUING CARE SERVICES,MI,E,20555 VICTOR PARKWAY,LIVONIA,48152-7031,3,HE,HE,HE,E,205433.0
144010,382569448,382569448201812.0,2018,PICKFORD AREA HEALTH ASSOCIATION,MI,E,PO BOX 222,PICKFORD,49774-0222,3,HE,HE,HE,E,0.0
144016,382572154,382572154201806.0,2018,COVENANT HEALTHCARE FOUNDTION,MI,E,1447 N HARRISON ST,SAGINAW,48602-4727,3,HE,HE,HE,E,730996.0
144034,382578873,382578873201809.0,2018,MOUNT CLEMENS REGIONAL HEALTHCARE FOUNDATION,MI,E,PO BOX 326,MOUNT CLEMENS,48046-0326,3,HE,HE,HE,E,4076406.0
144046,382582878,382582878201806.0,2018,FAMILY LIFE SERVICES OF WASHTENAW COUNTY,MI,E,840 MAUS AVE,YPSILANTI,48197-1968,3,HE,HE,HE,E,241871.0
144064,382589966,382589966201806.0,2018,MERCY HEALTH PARTNERS,MI,E,1500 E SHERMAN BLVD,MUSKEGON,49444-1849,3,HE,HE,EH,EH,3477378.0
144066,382591250,382591250201903.0,2019,THURSTON WOODS VILLAGE INC,MI,E,307 N FRANKS AVE,STURGIS,49091-1277,3,HE,HE,HE,E,309448.0
144069,382591608,382591608201803.0,2018,PREGNANCY RESOURCE CENTER,MI,E,415 CHERRY ST SE,GRAND RAPIDS,49503-4601,3,HE,HE,HE,E,2086747.0
144094,382601348,382601348201806.0,2018,ASCENSION MICHIGAN CMG,MI,E,28000 DEQUINDRE RD,WARREN,48092-2468,3,HE,HE,HE,E,0.0
144099,382602147,382602147201812.0,2018,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL INC,MI,E,500 OSBORN BLVD,SAULT S MARIE,49783-1822,3,HE,HE,EH,EH,243565.0
144102,382602971,382602971201806.0,2018,NORTH OTTAWA CARE CENTER INC,MI,E,18525 WOODLAND RIDGE DR,SPRING LAKE,49456-8876,3,HE,HE,HE,E,135.0
144104,382604598,382604598201812.0,2018,MOTHER AND UNBORN BABY CARE INC,MI,E,PO BOX 3250,SOUTHFIELD,48037-3250,3,HE,HE,HE,E,387445.0
144112,382608775,382608775201812.0,2018,THE RAINBOW CONNECTION,MI,E,621 W UNIVERSITY DR,ROCHESTER,48307-1858,3,HE,HE,HE,E,2620766.0
144114,382609624,382609624201809.0,2018,LAKELAND HEALTHCARE,MI,E,1234 NAPIER AVE,SAINT JOSEPH,49085-2112,3,HE,HE,EH,EH,0.0
144139,382619970,382619970201812.0,2018,NORTHERN HEALTH FOUNDATION,MI,E,8500 LONG RAPIDS RD,ALPENA,49707-9764,3,HE,HE,HE,E,127326.0
144142,382621935,382621935201806.0,2018,TRINITY HOME HEALTH SERVICES,MI,E,20555 VICTOR PARKWAY,LIVONIA,48152-7031,3,HE,HE,HE,E,3996713.0
144143,382622537,382622537201809.0,2018,HILLS & DALES HEALTH CARE CORPORATION,MI,E,4675 HILL ST,CASS CITY,48726-1008,3,HE,HE,HE,E,0.0
144150,382627336,382627336201806.0,2018,ASCENSION PROVIDENCE ROCHESTER FOUNDATION,MI,E,1101 W UNIVERSITY DR,ROCHESTER,48307-1863,3,HE,HE,HE,E,361038.0
144154,382628943,382628943201809.0,2018,THUMB AREA ENTERPRISES,MI,E,6086 BEECHWOOD DRIVE,CASS CITY,48726-1073,3,HE,HE,HE,E,88383.0
144159,382631907,382631907201806.0,2018,ASCENSION MICHIGAN,MI,E,28000 DEQUINDRE RD,WARREN,48092-2468,3,HE,HE,HE,E,0.0
144161,382632455,382632455201809.0,2018,MICHIGAN ASSOCIATION FOR LOCAL PUBLIC HEALTH,MI,E,PO BOX 13276,LANSING,48901-3276,3,HE,HE,HE,E,220681.0
144167,382638284,382638284201806.0,2018,PROFESSIONAL MED TEAM,MI,E,965 FORK ST,MUSKEGON,49442-3257,3,HE,HE,HE,E,16904.0
144173,382640544,382641000000000.0,2018,MUNSON HEALTHCARE,MI,E,1105 SIXTH ST,TRAVERSE CITY,49684-2345,3,HE,HE,EH,EH,353888.0
144181,382642724,382643000000000.0,2018,MUNSON HEALTHCARE FOUNDATIONS,MI,E,1105 SIXTH ST,TRAVERSE CITY,49684-2345,3,HE,HE,HE,E,6028964.0
144185,382643392,382643392201803.0,2018,MARY FREE BED FUND,MI,E,235 WEALTHY ST SE,GRAND RAPIDS,49503-5247,3,HE,HE,HE,E,142878.0
144188,382645157,382645157201809.0,2018,GCH HERITAGE FOUNDATION,MI,E,43311 JOY ROAD SUITE 405,CANTON,48187-2075,3,HE,HE,HE,E,0.0
144204,382657917,382657917201806.0,2018,NORTH FLIGHT INC,MI,E,1105 SIXTH ST,TRAVERSE CITY,49684-2345,3,HE,HE,HE,E,0.0
144208,382660300,382660300201812.0,2018,ATRIO HOME HEALTH,MI,E,2100 RAYBROOK ST SE,GRAND RAPIDS,49546-7759,3,HE,HE,HE,E,0.0
144219,382666933,382666933201812.0,2018,MEDSTAR INC,MI,E,380 N GRATIOT AVE,CLINTON TWP,48036-3123,3,HE,HE,HE,E,0.0
144222,382667827,382667827201812.0,2018,VISITING NURSE ASSOCIATION HEALTH SERVICES,MI,E,3403 LAPEER RD STE B101,PORT HURON,48060-3013,3,HE,HE,HE,E,828095.0
144246,382683251,382683251201809.0,2018,MARWOOD MANOR NURSING HOME,MI,E,1320 WASHINGTON AVE,PORT HURON,48060-3451,3,HE,HE,HE,E,0.0
144256,382689033,382689033201809.0,2018,MCLAREN LAPEER REGION,MI,E,1375 N MAIN ST,LAPEER,48446-1350,3,HE,HE,EH,EH,319740.0
144257,382689603,382689603201809.0,2018,MCLAREN LAPEER REGION FOUNDATION,MI,E,1375 N MAIN ST,LAPEER,48446-1350,3,HE,HE,HE,E,220787.0
144264,382693343,382693343201812.0,2018,HEALTHCARE HOSPITALITY NETWORK,SD,E,22640 HAZEL LN,RAPID CITY,57702-7798,3,HE,HE,HE,E,29955.0
144283,382704374,382704374201809.0,2018,COMMUNITY HEALTH AWARENESS GROUP,MI,E,1300 WFORT ST,DETROIT,48226-0000,3,HE,HE,HE,E,4190113.0
144292,382710545,382710545201805.0,2018,JEWISH HOME SERVICES INC,MI,E,15000 WEST TEN MILE ROAD,OAK PARK,48237-0000,3,HE,HE,HE,E,2765702.0
144294,382711445,382711445201806.0,2018,EATON RAPIDS COMMUNITY HOSPITAL AUXILIARY,MI,E,2615 S COCHRAN RD,CHARLOTTE,48813-8139,3,HE,HE,HE,E,776.0
144355,382745509,382745509201806.0,2018,METROPOLITAN HEALTH CORPORATION,MI,E,5900 BYRON CENTER AVE SW,WYOMING,49519-9606,3,HE,HE,EH,EH,0.0
144356,382745910,382745910201812.0,2018,VBEMS INC,MI,E,601 JOHN STREET BOX 26,KALAMAZOO,49007-5341,3,HE,HE,HE,E,1220373.0
144359,382746810,382746810201812.0,2018,CARING ATHLETES TEAM FOR CHILDRENS AND HENRY FORD HOSPITALS,MI,E,3011 W GRAND BLVD STE 223,DETROIT,48202-3042,3,HE,HE,HE,E,706326.0
144361,382747345,382747345201812.0,2018,TROY MEDI-GO,MI,E,3179 LIVERNOIS,TROY,,3,HE,HE,HE,E,260062.0
144363,382748035,382748035201809.0,2018,MERCY MEMORIAL HEALTH SERVICES INC,MI,E,4368 CLEVELAND AVE,STEVENSVILLE,49127-9595,3,HE,HE,HE,E,0.0
144388,382762248,382762248201806.0,2018,VISITING NURSE SPECIAL SERVICE,MI,E,502 S HAMILTON ST,SAGINAW,,3,HE,HE,HE,E,0.0
144407,382768088,382768088201812.0,2018,WAYNE COUNTY MEDICAL SOCIETY FOUNDATION,MI,E,3031 W GRAND BLVD STE 645,DETROIT,48202-5002,3,HE,HE,HE,E,43700.0
144412,382772488,382772488201812.0,2018,ORGAN PROCUREMENT AGENCY OF MICHIGAN,MI,E,3861 RESEARCH PARK DR,ANN ARBOR,48108-2217,3,HE,HE,HE,E,7596.0
144413,382772523,382772523201904.0,2019,CHARLTON PARK VILLAGE FOUNDATION INC,MI,E,525 W APPLE ST,HASTINGS,49058-1604,3,HE,HE,HE,E,28621.0
144423,382776791,382776791201812.0,2018,BRONSON BATTLE CREEK HOSPITAL,MI,E,601 JOHN STREET BOX 26,KALAMAZOO,49007-5341,3,HE,HE,EH,EH,2159004.0
144424,382776868,382776868201812.0,2018,COMPREHENSIVE THERAPY CENTER INC,MI,E,2505 ARDMORE ST,GRAND RAPIDS,49506-4924,3,HE,HE,HE,E,50014.0
144425,382777750,382777750201809.0,2018,PORT HURON HOSPITAL FOUNDATION,MI,E,PO BOX 5011,PORT HURON,48061-5011,3,HE,HE,HE,E,498622.0
144435,382781170,382781170201812.0,2018,THE RONALD MCDONALD HOUSE OF WESTERN MICHIGAN INC,MI,E,1323 CEDAR ST NE,GRAND RAPIDS,49503-1326,3,HE,HE,HE,E,928903.0
144436,382781543,382781543201906.0,2019,THREE OAKS EMERGENCY VEHICLE ASSOCIATION,MI,E,PO BOX 222,THREE OAKS,49128-0222,3,HE,HE,HE,E,132199.0
144456,382791823,382791823201812.0,2018,HENRY FORD WYANDOTTE HOSPITAL CORPORATION,MI,E,ONE FORD PLACE 5F,DETROIT,48202-3450,3,HE,HE,EH,EH,573301.0
144463,382796005,382796005201812.0,2018,EMMA L BIXBY MEDICAL CENTER,OH,E,100 MADISON AVE,TOLEDO,43604-1516,3,HE,HE,EH,EH,812214.0
144468,382800065,382800065201803.0,2018,HOLLAND COMMUNITY HOSPITAL,MI,E,602 MICHIGAN AVE,HOLLAND,49423-4918,3,HE,HE,EH,EH,905216.0
144473,382802463,382802463201812.0,2018,ASCENSION ALLEGAN FOUNDATION,MI,E,555 LINN ST,ALLEGAN,49010-1524,3,HE,HE,HE,E,105208.0
144482,382807040,382807040201809.0,2018,NORTH OAKLAND-NORTH MACOMB IMAGING INC,MI,E,3100 CROSS CREEK PKWY STE 120,AUBURN HILLS,48326-2775,3,HE,HE,HE,E,0.0
144519,382826089,382826089201812.0,2018,RONALD MCDONALD HOUSE CHARITIES INC,MI,E,PO BOX 534,HUDSONVILLE,49426-0534,3,HE,HE,HE,E,771963.0
144548,382837961,382837961201812.0,2018,OAKWOOD UNITED HOSPITALS INC,MI,E,26901 BEAUMONT BLVD,SOUTHFIELD,48033-3849,3,HE,HE,EH,EH,0.0
144552,382842451,382842451201812.0,2018,BRONSON NURSING AND REHABILITATION CENTER,MI,E,601 JOHN STREET BOX 26,KALAMAZOO,49007-5341,3,HE,HE,HE,E,8105.0
144555,382843970,382843970201812.0,2018,WASHTENAW-LIVINGSTON MEDICAL CONTROL CORPORATION,MI,E,PO BOX 130448,ANN ARBOR,48113-0448,3,HE,HE,HE,E,34085.0
144572,382852340,382852000000000.0,2018,MID-MICHIGAN MRI INC,MI,E,1215 E MICHIGAN AVE,LANSING,,3,HE,HE,HE,E,0.0
144576,382853534,382853534201903.0,2019,CHERRY STREET SERVICES INC,MI,E,100 CHERRY ST SE,GRAND RAPIDS,49503-4526,3,HE,HE,HE,E,13477943.0
144592,382857827,382857827201812.0,2018,PREGNANCY RESOURCE CENTER OF LAPEER,MI,E,1715 IMLAY CITY RD,LAPEER,48446-3207,3,HE,HE,HE,E,126105.0
144610,382862698,382862698201809.0,2018,GREAT LAKES SAFETY TRAINING CENTER,MI,E,1900 RIDGEWOOD DR,MIDLAND,48642-5865,3,HE,HE,HE,E,44760.0
144639,382876427,382876427201809.0,2018,QUOTA CLUB OF GRAND RAPIDS CHARITABLE FOUNDATION,MI,E,PO BOX 230782,GRAND RAPIDS,49523-0782,3,HE,HE,HE,E,5640.0
144641,382877338,382877338201812.0,2018,OAKWOOD HOME CARE SERVICES,MI,E,26901 BEAUMONT BLVD,SOUTHFIELD,48033-3849,3,HE,HE,HE,E,0.0
144647,382879330,382879330201812.0,2018,LENAWEE LONG TERM CARE,OH,E,PO BOX 10086,TOLEDO,43699-0086,3,HE,HE,HE,E,0.0
144664,382883309,382883309201812.0,2018,NORTHWOODS AIRLIFLINE LTD,MI,E,PO BOX 2973,KINGSFORD,49802-2973,3,HE,HE,HE,E,38103.0
144684,382887598,382887598201812.0,2018,WORLD GASTROENTEROLOGY ORGANISATION,WI,E,555 E WELLS STREET,MILWAUKEE,53202-3835,3,HE,HE,HE,E,20000.0
144741,382908586,382908586201806.0,2018,ASPIRUS IRONWOOD HOSPITAL & CLINICS INC,MI,E,N10561 GRANDVIEW LN,IRONWOOD,49938-9622,3,HE,HE,EH,EH,77186.0
144760,382918042,382918042201903.0,2019,NATIONAL SPASMODIC DYSPHONIA ASSOCIATION,IL,E,300 PARK BLVD STE 335,ITASCA,60143-2624,3,HE,HE,HE,E,311073.0
144790,382934134,382934134201812.0,2018,MONROE COMMUNITY HEALTH SERVICES,OH,E,PO BOX 10086,TOLEDO,43699-0086,3,HE,HE,HE,E,0.0
144798,382938866,382938866201812.0,2018,MICHIGAN EMERGENCY SERVICES P C,MI,E,4201 ST ANTOINE FLOOR 3-R,DETROIT,48201-2153,3,HE,HE,HE,E,0.0
144805,382941775,382941775201812.0,2018,INSTITUTE FOR PREVENTATIVE SPORTS MEDICINE RESEARCH,MI,E,PO BOX 7032,ANN ARBOR,48107-7032,3,HE,HE,HE,E,0.0
144818,382947657,382947657201812.0,2018,HENRY FORD MACOMB HOSPITAL CORPORATION,MI,E,ONE FORD PLACE - 5F,DETROIT,48202-3450,3,HE,HE,EH,EH,1491916.0
144839,382956172,382956172201805.0,2018,JACKSON AREA HOME EDUCATORS SUPPORT GROUP INC,MI,E,PO BOX 6380,JACKSON,49204-6380,3,HE,HE,HE,E,97580.0
144847,382958375,382958375201806.0,2018,MARIAN VILLAGE CORPORATION,MI,E,36975 5 MILE RD,LIVONIA,48154-1871,3,HE,HE,HE,E,22838.0
144859,382963835,382963835201812.0,2018,MICHIGAN PUBLIC HEALTH INSTITUTE,MI,E,2436 WOODLAKE CIR STE 300,OKEMOS,48864-6002,3,HE,HE,HE,E,94943596.0
144869,382967523,382967523201806.0,2018,SONCO AMBULANCE INC,MI,E,PO BOX 191,BRUCE XING,49912-0191,3,HE,HE,HE,E,19178.0
144912,382988086,382988086201809.0,2018,MCLAREN MEDICAL GROUP,MI,E,401 S BALLENGER HWYD,FLINT,48532-0000,3,HE,HE,HE,E,0.0
144933,382995700,382995700201809.0,2018,GENESEE COUNTY FREE MEDICAL CLINIC INC,MI,E,2437 WELCH BLVD,FLINT,48504-6400,3,HE,HE,HE,E,144856.0
144943,382998695,382998695201906.0,2019,WINGS OF MERCY INC,MI,E,513 E 8TH STREET,HOLLAND,49423-3765,3,HE,HE,HE,E,518259.0
144969,383006092,383006092201805.0,2018,MICHIGAN FOUNDATION FOR HOME CARE,MI,E,2140 UNIVERSITY PARK DR STE 220,OKEMOS,48864-4073,3,HE,HE,HE,E,44512.0
144992,383014011,383014011201812.0,2018,HACKLEY COMMUNITY CARE CENTER INC,MI,E,2700 BAKER ST,MUSKEGON HEIGHTS,49444-2157,3,HE,HE,HE,E,3890472.0
144998,383017223,383017223201804.0,2018,INSTITUTE FOR HEALTHCARE IMPROVEMENT,MA,E,53 STATE STREET 19TH FL,BOSTON,02109-2820,3,HE,HE,HE,E,14998191.0
145018,383022945,383022945201812.0,2018,PORTAGE HEALTH FOUNDATION,MI,E,400 QUINCY STREET - SUITE 405 PO BO,HANCOCK,49930-1839,3,HE,HE,HE,E,1313368.0
145035,383027625,383027625201901.0,2019,NATIONAL BONE MARROW TRANSPLANT LINK,MI,E,2900 UNION LAKE RD STE 213,COMMERCE TWP,48382-3526,3,HE,HE,HE,E,279871.0
145044,383032459,383032459201812.0,2018,FOUNDATION OF MICHIGAN ASSOCIATION OF PHYSICIANS OF INDIAN HERITAGE,MI,E,28235 SOUTHFIELD RD,LATHRUP VILLAGE,48076-2843,3,HE,HE,HE,E,103810.0
145058,383037019,383037019201812.0,2018,MICHIGAN TRAUMA COALITION INC,MI,E,2843 E GRAND RIVER AVE STE 254,EAST LANSING,48823-6724,3,HE,HE,HE,E,175304.0
145064,383038683,383038683201809.0,2018,CHARLEVOIX NURSING HOME CORPORATION,MI,E,14676 W UPRIGHT ST,CHARLEVOIX,49720-1201,3,HE,HE,HE,E,0.0
145096,383049015,383049015201812.0,2018,HERRICK MEMORIAL HOSPITAL INC,OH,E,100 MADISON AVE,TOLEDO,43604-1516,3,HE,HE,EH,EH,110230.0
145121,383061574,383061574201806.0,2018,WEST MICHIGAN CANCER CENTER,MI,E,200 N PARK ST,KALAMAZOO,49007-3731,3,HE,HE,HE,E,1056629.0
145124,383062893,383062893201812.0,2018,FAITH HOSPICE,MI,E,2100 RAYBROOK ST SE,GRAND RAPIDS,49546-7759,3,HE,HE,HE,E,795921.0
145136,383067256,383067256201806.0,2018,WEST MICHIGAN AIR CARE INC,MI,E,1000 OAKLAND DR,KALAMAZOO,49008-1282,3,HE,HE,HE,E,1861796.0
145140,383067954,383067954201806.0,2018,LAKESHORE AREA RADIATION ONCOLOGY CENTER,MI,E,12642 RILEY ST,HOLLAND,49424-9202,3,HE,HE,HE,E,0.0
145155,383072502,383072502201812.0,2018,EMERGENCY NURSES ASSOCIATION,MI,E,2659 ORBIT DR,LAKE ORION,48360-1971,3,HE,HE,HE,E,18626.0
145184,383081979,383081979201812.0,2018,LUTHERAN HOME CARE AGENCY INC,MI,E,4100 PIER NORTH BLVD STE A,FLINT,48504-1487,3,HE,HE,HE,E,92274.0
145186,383082107,383082107201812.0,2018,LAKELAND IMMEDIATE CARE CENTER,MI,E,261 M 62,CASSOPOLIS,49031-1034,3,HE,HE,HE,E,2500585.0
145215,383092194,383092194201812.0,2018,MHP SALUD,MI,E,2111 GOLFSIDE DR SUITE 2B,YPSILANTI,48197-1708,3,HE,HE,HE,E,4097944.0
145219,383094394,383094000000000.0,2018,COMMUNITY HEALTH AND SOCIAL SERVICES CENTER,MI,E,5635 W FORT ST,DETROIT,48209-3154,3,HE,HE,HE,E,6561051.0
145232,383100132,383100132201809.0,2018,DEAF & HEARING IMPAIRED SERVICE INC,MI,E,25882 ORCHARD LAKE RD,FARMINGTON HILLS,48336-1292,3,HE,HE,HE,E,50571.0
145267,383122918,383122918201812.0,2018,MICHIGAN PHARMACY FOUNDATION,MI,E,408 KALAMAZOO PLAZA,LANSING,48933-1919,3,HE,HE,HE,E,19259.0
145284,383130558,383130558201809.0,2018,LAKELAND HEALTH FOUNDATION NILES,MI,E,1234 NAPIER AVE,ST JOSEPH,,3,HE,HE,HE,E,165332.0
145294,383134951,383134951201809.0,2018,INNOVATIVE LIFESTYLES INC,MI,E,5490 DIXIE HWY,WATERFORD,48329-1615,3,HE,HE,HE,E,4072094.0
145306,383139662,383139662201812.0,2018,CAPITAL AREA HEALTH ALLIANCE,MI,E,2123 UNIVERSITY PARK DR STE 105,OKEMOS,48864-3991,3,HE,HE,HE,E,117027.0
145357,383160564,383160564201806.0,2018,ASCENSION RIVER DISTRICT HOSPITAL,MI,E,4100 RIVER RD,EAST CHINA,48054-2909,3,HE,HE,EH,EH,98420.0
145362,383161753,383161753201809.0,2018,MCLAREN BAY SPECIAL CARE,MI,E,3250 E MIDLAND RD SUITE 1,BAY CITY,48706-2835,3,HE,HE,EH,EH,1333.0
145396,383180997,383180997201809.0,2018,NORTHERN MICHIGAN OPIOID RESPONSE CONSORTIUM,MI,E,MSU B-218 FEE HALL,EAST LANSING,48824-0000,3,HE,HE,HE,E,2834430.0
145398,383181557,383181557201806.0,2018,MISSION HEALTH CORPORATION,MI,E,37595 7 MILE RD,LIVONIA,48152-1003,3,HE,HE,HE,E,0.0
145415,383190310,383190310201806.0,2018,MIDLAND CENTER FOR ACCESSIBLE HEALTH CARE,MI,E,1509 WASHINGTON ST STE D,MIDLAND,48640-5612,3,HE,HE,HE,E,34000.0
145425,383193801,383194000000000.0,2018,ASCENSION MEDICAL GROUP PROMED,MI,E,1521 GULL RD,KALAMAZOO,49048-1640,3,HE,HE,HE,E,0.0
145443,383198397,383198397201806.0,2018,MOBILE MEDICAL RESPONSE INC,MI,E,4305 STATE ST,SAGINAW,48603-4068,3,HE,HE,HE,E,81097.0
145505,383218134,383218134201812.0,2018,SPARROW IONIA HOSPITAL,MI,E,3565 S STATE RD,IONIA,48846-9416,3,HE,HE,EH,EH,3005.0
145526,383225114,383225114201808.0,2018,MICHIGAN STATE UNIVERSITY,MI,E,3614 MENTEL RD,MONROE,,3,HE,HE,HE,E,9993.0
145534,383228946,383228946201812.0,2018,RAINBOW OF HOPE FARM,MI,E,1951 COUNTY LINE RD,KINGSLEY,49649-9645,3,HE,HE,HE,E,30354.0
145555,383236977,383236977201806.0,2018,ASPIRUS IRON RIVER HOSPITAL & CLINICS INC,MI,E,1400 W ICE LAKE RD,IRON RIVER,49935-9526,3,HE,HE,EH,EH,21914.0
145561,383239057,383239057201806.0,2018,CRITTENTON CANCER CENTER,MI,E,1101 W UNIVERSITY DR,ROCHESTER,,3,HE,HE,HE,E,0.0
145606,383251354,383251354201806.0,2018,CENTER FOR FAMILY HEALTH,MI,E,505 N JACKSON ST,JACKSON,49201-1266,3,HE,HE,EH,EH,3889892.0
145623,383255136,383255136201812.0,2018,ALTERNATIVE FAMILY HOME CARE,MI,E,213 MAPLE ST,YPSILANTI,48198-3026,3,HE,HE,HE,E,0.0
145624,383255499,383255499201809.0,2018,REGIONAL EMERGENCY MEDICAL SERVICE INC,MI,E,G-3082 CENTER ROAD,FLINT,,3,HE,HE,HE,E,570000.0
145641,383259924,383259924201812.0,2018,DETROITERS WORKING FOR ENVIRONMENTAL JUSTICE,MI,E,4750 WOODWARD AVE STE 415,DETROIT,48201-1300,3,HE,HE,HE,E,772239.0
145657,383265338,383265338201812.0,2018,OAKLAND COUNTY MEDICAL CONTROL AUTHORITY,MI,E,1200 N TELEGRAPH RD BLDG 36E,PONTIAC,48341-1032,3,HE,HE,HE,E,256629.0
145668,383271450,383271450201806.0,2018,HURLEY CLINICS,MI,E,1125 S LINDEN RD STE 210,FLINT,48532-4069,3,HE,HE,HE,E,0.0
145669,383271451,383271451201806.0,2018,HURLEY HEALTH SERVICES,MI,E,1125 S LINDEN RD STE 210,FLINT,48532-4069,3,HE,HE,HE,E,0.0
145676,383273825,383273825201809.0,2018,EXALTA HEALTH,MI,E,2060 DIVISION AVE S,GRAND RAPIDS,49507-3029,3,HE,HE,HE,E,1023166.0
145688,383278164,383278164201812.0,2018,MASONS ADULT FOSTER CARE HOME INC,MI,E,640 W EUCLID ST,DETROIT,48202-2004,3,HE,HE,HE,E,0.0
145692,383279325,383279325201812.0,2018,RONALD MCDONALD HOUSE OF MID- MICHIGAN INC,MI,E,121 S HOLMES ST,LANSING,48912-2052,3,HE,HE,HE,E,437207.0
145727,383293974,383293974201812.0,2018,FRIENDS OF CHILDRENS ONCOLOGY CAMP FOUNDATION,MI,E,4301 ORCHARD LAKE RD STE 180 # 255,W BLOOMFIELD,48323-1684,3,HE,HE,HE,E,228719.0
145741,383298476,383298476201812.0,2018,BRONSON AT HOME,MI,E,601 JOHN STREET BOX 26,KALAMAZOO,49007-5341,3,HE,HE,HE,E,66532.0
145748,383299988,383299988201809.0,2018,BEAVER ISLAND RURAL HEALTH CENTER,MI,E,37304 KINGS HWY,BEAVER ISLAND,49782-5134,3,HE,HE,EH,EH,529521.0
145753,383301514,383301514201903.0,2019,GREATER FLINT HEALTH COALITION INC,MI,E,120 W 1ST ST,FLINT,48502-1815,3,HE,HE,HE,E,5122847.0
145797,383316559,383316559201806.0,2018,IHA HEALTH SERVICES CORPORATION,MI,E,24 FRANK LLOYD WRIGHT DR,ANN ARBOR,48105-9484,3,HE,HE,EH,EH,0.0
145798,383316836,383316836201806.0,2018,JACKSON COMMUNITY AMBULANCE INC,MI,E,1200 STATE CIR,ANN ARBOR,48108-1691,3,HE,HE,HE,E,200982.0
145800,383317788,383317788201806.0,2018,MIDMICHIGAN PHYSICIANS GROUP,MI,E,2620 W SUGNET RD,MIDLAND,48640-2647,3,HE,HE,HE,E,0.0
145811,383320700,383320700201806.0,2018,SAINT MARYS AMICARE HOME HEALTHCARE,MI,E,1430 MONROE AVE NW STE 120,GRAND RAPIDS,49505-4678,3,HE,HE,HE,E,0.0
145812,383320705,383320705201806.0,2018,MARIAN HOME HEALTHCARE,IA,E,801 5TH ST,SIOUX CITY,51101-1326,3,HE,HE,HE,E,0.0
